CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983.0,431,3552.0,0.887,3098,46,0.438,0.108,0.99576,0.00424232,Voluntary,31558,2629.8333333333335,16.388871284618798,Low Risk,665.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,665.0,Baa,good,good,136.2
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,0.99813,0.00187266,Involuntary,31151,2595.9166666666665,0.0,Low Risk,555.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,555.0,B,good,good,50.0
720379533,Attrited Customer,47,M,3,,,$120K +,Blue,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0,0.9983,0.00169532,Involuntary,134608,11217.333333333334,0.0,Low Risk,542.0,1,3,2021-03-01 22:36:53.089062,19462.8,No,0,542.0,Caa,bad,bad,50.0
709611183,Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3,3,3952.0,0,3952.0,1.002,8241,82,0.952,0.0,0.99673,0.00326528,Involuntary,29215,2434.5833333333335,0.0,Low Risk,514.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,364.0,C,bad,bad,50.0
719756133,Attrited Customer,34,M,4,Uneducated,Single,$60K - $80K,Blue,20,3,2,6,3940.0,1384,2556.0,0.908,3257,53,0.767,0.351,0.99907,0.0009337,Voluntary,63127,5260.583333333333,26.308869421958907,Low Risk,641.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,491.0,Ca,bad,bad,326.8
714879483,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929.0,542,3387.0,0.811,7773,64,0.73,0.138,0.99686,0.00314112,Involuntary,83663,6971.916666666667,7.774045874520397,Low Risk,517.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,517.0,Caa,good,good,158.4
714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0.99431,0.00569,Involuntary,29586,2465.5,102.08882579598459,High Risk,577.0,1,2,2024-08-29 22:36:53.089106,18508.52,No,0,577.0,B,bad,bad,553.4000000000001
720872433,Attrited Customer,39,F,1,Uneducated,Single,$40K - $60K,Blue,28,5,3,6,3911.0,0,3911.0,0.897,2867,42,0.556,0.0,0.99934,0.0006603,Involuntary,55052,4587.666666666667,0.0,Low Risk,512.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,512.0,Caa,good,good,50.0
721228308,Attrited Customer,47,F,2,High School,Married,Less than $40K,Blue,39,5,3,3,3899.0,0,3899.0,0.718,2182,40,0.429,0.0,0.99661,0.00338788,Voluntary,30457,2538.0833333333335,0.0,Low Risk,687.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,687.0,Baa,good,good,50.0
804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893.0,0,3893.0,0.662,1866,37,0.947,0.0,0.99818,0.00182139,Involuntary,53469,4455.75,0.0,Low Risk,673.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,523.0,Caa,bad,bad,50.0
795784008,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,0.99499,0.00501,Involuntary,28160,2346.6666666666665,107.25852272727275,High Risk,674.0,1,3,2023-06-24 22:36:53.089131,17170.03,No,0,674.0,Baa,bad,bad,553.4000000000001
718863258,Attrited Customer,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649,0.9964,0.00359603,Involuntary,21062,1755.1666666666667,143.4051846928117,High Risk,562.0,1,4,2024-03-09 22:36:53.089157,15565.46,No,0,562.0,B,bad,bad,553.4000000000001
715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0,0.99105,0.00895,Voluntary,65249,5437.416666666667,0.0,Low Risk,606.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,606.0,Ba,good,good,50.0
710895708,Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0,0.99554,0.00445616,Involuntary,22991,1915.9166666666667,0.0,Low Risk,539.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,539.0,Caa,bad,bad,50.0
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874.0,460,3414.0,1.023,4921,51,0.645,0.119,0.99733,0.00267072,Involuntary,29394,2449.5,18.779342723004692,Low Risk,530.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,530.0,Caa,good,good,142.0
709688883,Attrited Customer,45,M,3,High School,,$80K - $120K,Blue,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,0.99452,0.00548,Involuntary,115182,9598.5,0.0,Low Risk,552.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,552.0,B,bad,bad,50.0
718711158,Attrited Customer,52,M,3,Graduate,Married,$120K +,Blue,36,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655,0.99499,0.00501,Voluntary,187225,15602.083333333334,16.13246094271598,Low Risk,599.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,599.0,B,good,good,553.4000000000001
788838033,Attrited Customer,45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0,0.99686,0.0031388,Involuntary,63952,5329.333333333333,0.0,Low Risk,664.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,664.0,Baa,good,good,50.0
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812.0,2517,1295.0,0.586,2325,45,0.731,0.66,0.9987,0.00130267,Involuntary,23413,1951.0833333333333,129.00525349164994,High Risk,641.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,641.0,Ba,bad,bad,553.4000000000001
774760458,Attrited Customer,62,F,1,High School,,$40K - $60K,Blue,56,3,5,1,3807.0,2517,1290.0,0.506,1739,36,0.5,0.661,0.99104,0.00896,Involuntary,45142,3761.8333333333335,66.908865358203,High Risk,609.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,609.0,Ba,bad,bad,553.4000000000001
709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802.0,1300,2502.0,0.627,2165,36,0.385,0.342,0.99808,0.0019163,Voluntary,33312,2776.0,46.829971181556196,Medium Risk,620.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,620.0,Ba,good,good,310.0
780146658,Attrited Customer,40,F,2,Post-Graduate,Married,$40K - $60K,Blue,25,2,2,4,3795.0,2517,1278.0,0.563,1633,32,0.778,0.663,0.99741,0.00259482,Involuntary,51792,4316.0,58.31788693234476,High Risk,565.0,1,4,2024-04-16 22:36:53.089296,8593.39,No,0,565.0,B,bad,bad,553.4000000000001
822170733,Attrited Customer,45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665,0.99458,0.00542,Involuntary,34837,2903.0833333333335,86.70092143410741,High Risk,656.0,1,5,2023-11-14 22:36:53.089321,7789.68,No,0,656.0,Baa,bad,bad,553.4000000000001
803028858,Attrited Customer,38,F,2,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775.0,0,3775.0,0.581,2031,36,0.385,0.0,0.99671,0.00329379,Involuntary,37132,3094.3333333333335,0.0,Low Risk,462.0,1,4,2020-11-04 22:36:53.089331,9749.99,Yes,1,312.0,C,bad,bad,50.0
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770.0,0,3770.0,0.544,2387,51,0.5,0.0,0.99395,0.00605,Voluntary,109126,9093.833333333334,0.0,Low Risk,631.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,631.0,Ba,good,good,50.0
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,2,3768.0,0,3768.0,0.799,6639,71,1.152,0.0,0.99137,0.00863,Involuntary,38157,3179.75,0.0,Low Risk,643.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,493.0,Ca,bad,bad,50.0
715799808,Attrited Customer,52,M,0,High School,Single,$60K - $80K,Blue,39,4,3,2,3764.0,0,3764.0,0.776,6574,69,0.865,0.0,0.99338,0.00662,Involuntary,75215,6267.916666666667,0.0,Low Risk,573.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,573.0,B,good,good,50.0
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744.0,0,3744.0,0.796,8202,69,0.769,0.0,0.99547,0.00453174,Involuntary,58876,4906.333333333333,0.0,Low Risk,596.0,1,5,2023-09-28 22:36:53.089385,7963.28,No,0,596.0,B,good,good,50.0
715610733,Attrited Customer,60,M,1,Uneducated,Married,$40K - $60K,Blue,47,6,1,5,3735.0,1175,2560.0,1.036,8193,66,0.65,0.315,0.99623,0.00377382,Voluntary,52050,4337.5,27.089337175792505,Low Risk,654.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,654.0,Baa,good,good,285.0
712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735.0,0,3735.0,0.762,6826,61,0.848,0.0,0.99705,0.00295494,Involuntary,50031,4169.25,0.0,Low Risk,601.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,601.0,Ba,good,good,50.0
712240083,Attrited Customer,38,F,3,,Single,Less than $40K,Blue,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,0.99236,0.00764,Involuntary,39449,3287.4166666666665,76.56467844558797,High Risk,686.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,536.0,Caa,bad,bad,553.4000000000001
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,0.99467,0.00533,Involuntary,115985,9665.416666666666,0.0,Low Risk,537.0,1,3,2021-11-25 22:36:53.089413,2208.43,No,0,537.0,Caa,good,good,50.0
718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677,0.99425,0.00575,Voluntary,34437,2869.75,87.70798850074048,High Risk,637.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,637.0,Ba,good,good,553.4000000000001
718558758,Attrited Customer,34,M,1,,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,0.99156,0.00844,Involuntary,114230,9519.166666666666,14.84373632145671,Low Risk,460.0,1,3,2021-01-29 22:36:53.089442,12461.47,Yes,1,310.0,C,bad,bad,332.6
779134458,Attrited Customer,33,F,1,Doctorate,Single,Less than $40K,Blue,15,1,1,3,3709.0,1180,2529.0,0.645,8130,74,0.897,0.318,0.99212,0.00788,Involuntary,30792,2566.0,45.985970381917376,Medium Risk,636.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,486.0,Ca,bad,bad,286.0
710878308,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247,0.99504,0.00495524,Involuntary,35673,2972.75,30.712303422756708,Low Risk,663.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,663.0,Baa,bad,bad,232.60000000000002
823615983,Attrited Customer,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684,0.98961,0.01039,Voluntary,42691,3557.5833333333335,70.7502752336558,High Risk,551.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,551.0,B,good,good,553.4000000000001
714684933,Attrited Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,28,5,2,3,3680.0,0,3680.0,0.729,2725,41,0.577,0.0,0.99462,0.00538,Involuntary,24526,2043.8333333333333,0.0,Low Risk,464.0,1,3,2024-06-30 22:36:53.089509,18695.51,Yes,1,314.0,C,bad,bad,50.0
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685,0.99143,0.00857,Involuntary,38895,3241.25,77.65522560740456,High Risk,459.0,1,5,2024-05-10 22:36:53.089518,3094.74,Yes,1,309.0,C,bad,bad,553.4000000000001
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664.0,0,3664.0,0.419,1479,44,0.913,0.0,0.99681,0.00319072,Involuntary,38410,3200.8333333333335,0.0,Low Risk,490.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,490.0,Ca,bad,bad,50.0
712329933,Attrited Customer,47,F,1,High School,,Less than $40K,Blue,41,6,3,2,3654.0,0,3654.0,0.63,1998,44,0.467,0.0,0.99395,0.00605,Voluntary,31486,2623.8333333333335,0.0,Low Risk,633.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,633.0,Ba,good,good,50.0
714983283,Attrited Customer,39,F,3,High School,Single,Less than $40K,Blue,36,6,1,3,3651.0,0,3651.0,0.977,862,19,1.111,0.0,0.98941,0.01059,Involuntary,21327,1777.25,0.0,Low Risk,604.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,454.0,Ca,bad,bad,50.0
714948858,Attrited Customer,50,F,2,,Single,Less than $40K,Blue,36,3,2,2,3647.0,2517,1130.0,0.842,2935,58,0.933,0.69,0.99207,0.00793,Involuntary,34911,2909.25,86.51714359370972,High Risk,637.0,1,3,2021-07-25 22:36:53.089598,2862.23,Yes,1,487.0,Ca,bad,bad,553.4000000000001
712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646.0,1047,2599.0,0.633,1969,38,0.52,0.287,0.99635,0.00364906,Involuntary,48326,4027.1666666666665,25.99842734759757,Low Risk,522.0,1,2,2025-06-26 22:36:53.089607,12641.19,Yes,1,372.0,C,bad,bad,259.4
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0.99158,0.00842,Voluntary,20034,1669.5,130.45822102425876,High Risk,592.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,592.0,B,good,good,485.6
719299533,Attrited Customer,55,F,1,,,Less than $40K,Blue,36,2,3,2,3626.0,795,2831.0,0.896,2954,42,0.556,0.219,0.99464,0.00536,Involuntary,22262,1855.1666666666667,42.85329260623484,Medium Risk,501.0,1,3,2024-10-19 22:36:53.089625,2908.17,No,0,501.0,Caa,good,good,209.0
787515333,Attrited Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,29,3,2,3,3616.0,1151,2465.0,0.687,820,21,0.75,0.318,0.99513,0.00487126,Involuntary,89463,7455.25,15.438784749002382,Low Risk,577.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,577.0,B,bad,bad,280.20000000000005
772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,0.99673,0.00326713,Involuntary,43685,3640.4166666666665,28.952729769943918,Low Risk,477.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,477.0,Ca,good,good,260.8
714213708,Attrited Customer,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0.99452,0.00548,Voluntary,36617,3051.4166666666665,82.48627686593659,High Risk,703.0,1,1,2023-07-27 22:36:53.089650,19364.2,No,0,703.0,A,good,good,553.4000000000001
714479358,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,36,6,3,3,3610.0,1554,2056.0,0.501,2216,34,0.308,0.43,0.99683,0.00317458,Involuntary,81300,6775.0,22.937269372693727,Low Risk,514.0,1,2,2025-06-22 22:36:53.089659,3652.42,No,0,514.0,Caa,good,good,360.8
712783083,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,37,1,2,3,3607.0,0,3607.0,0.504,2013,35,0.458,0.0,0.9949,0.0051,Involuntary,38384,3198.6666666666665,0.0,Low Risk,466.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,316.0,C,bad,bad,50.0
713736333,Attrited Customer,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0.99819,0.00181217,Involuntary,58456,4871.333333333333,0.0,Low Risk,544.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,544.0,Caa,good,good,50.0
720251358,Attrited Customer,54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,3591.0,2517,1074.0,0.665,2313,43,0.536,0.701,0.99061,0.00939,Voluntary,21465,1788.75,140.71278825995807,High Risk,643.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,643.0,Ba,good,good,553.4000000000001
712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0.99485,0.00515,Involuntary,116237,9686.416666666666,19.44991697996335,Low Risk,621.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,471.0,Ca,bad,bad,426.8
720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575.0,0,3575.0,0.843,7672,66,0.737,0.0,0.99161,0.00839,Involuntary,40170,3347.5,0.0,Low Risk,587.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,587.0,B,good,good,50.0
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K,Blue,43,3,2,2,3573.0,0,3573.0,0.842,2562,36,0.44,0.0,0.99137,0.00863,Involuntary,24298,2024.8333333333333,0.0,Low Risk,512.0,1,3,2024-08-13 22:36:53.089725,8289.7,No,0,512.0,Caa,good,good,50.0
718515483,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,52,2,3,5,3570.0,2517,1053.0,0.69,3289,47,0.958,0.705,0.9987,0.00130267,Voluntary,24375,2031.25,123.91384615384615,High Risk,847.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,697.0,Baa,bad,bad,553.4000000000001
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708,0.99733,0.00267072,Involuntary,32409,2700.75,93.196334351569,High Risk,678.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,528.0,Caa,bad,bad,553.4000000000001
708885558,Attrited Customer,56,F,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556.0,0,3556.0,0.596,2220,45,0.731,0.0,0.99458,0.00542,Involuntary,29286,2440.5,0.0,Low Risk,670.0,1,1,2023-05-26 22:36:53.089755,3287.85,Yes,1,520.0,Caa,bad,bad,50.0
719742108,Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue,26,5,2,4,3554.0,0,3554.0,0.782,2372,44,0.63,0.0,0.99666,0.00334364,Involuntary,32960,2746.6666666666665,0.0,Low Risk,659.0,1,2,2025-06-04 22:36:53.089775,2598.46,Yes,1,509.0,Caa,bad,bad,50.0
720531633,Attrited Customer,55,F,1,Graduate,,Less than $40K,Blue,36,4,2,2,3552.0,2517,1035.0,0.865,2665,36,0.333,0.709,0.99073,0.00927,Voluntary,21715,1809.5833333333333,139.09279300023024,High Risk,682.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,682.0,Baa,good,good,553.4000000000001
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517,1030.0,0.805,2715,45,0.731,0.71,0.99871,0.00128895,Involuntary,30691,2557.5833333333335,98.41321560066469,High Risk,624.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,474.0,Ca,bad,bad,553.4000000000001
719630358,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,1,3,2,3546.0,0,3546.0,0.791,2616,47,0.469,0.0,0.99458,0.00542,Involuntary,26894,2241.1666666666665,0.0,Low Risk,487.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,487.0,Ca,good,good,50.0
812247033,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,5,2,3536.0,0,3536.0,0.542,3281,39,0.393,0.0,0.99536,0.00464271,Involuntary,32195,2682.9166666666665,0.0,Low Risk,680.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,530.0,Caa,bad,bad,50.0
709660233,Attrited Customer,52,M,3,,Single,$80K - $120K,Blue,44,1,2,4,3526.0,2429,1097.0,0.712,7775,63,0.909,0.689,0.99732,0.00267667,Voluntary,100536,8378.0,28.992599665791357,Low Risk,614.0,1,5,2022-07-30 22:36:53.089824,10616.05,Yes,1,464.0,Ca,bad,bad,535.8
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,4,3523.0,0,3523.0,0.973,3174,44,0.222,0.0,0.99706,0.00294141,Involuntary,35160,2930.0,0.0,Low Risk,690.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,690.0,Baa,good,good,50.0
794707083,Attrited Customer,50,M,2,College,Single,$80K - $120K,Blue,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.464,0.0,0.99686,0.0031388,Involuntary,87106,7258.833333333333,0.0,Low Risk,519.0,1,2,2025-05-28 22:36:53.089878,1988.18,No,0,519.0,Caa,good,good,50.0
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3492.0,2517,975.0,0.6,2510,47,0.621,0.721,0.99694,0.00305523,Involuntary,35374,2947.8333333333335,85.38474585854017,High Risk,553.0,1,1,2023-10-21 22:36:53.089887,4745.17,Yes,1,403.0,Ca,bad,bad,553.4000000000001
780720258,Attrited Customer,45,M,4,High School,Divorced,Less than $40K,Blue,34,4,2,3,3489.0,2517,972.0,0.721,2684,39,0.56,0.721,0.9949,0.0051,Voluntary,24614,2051.1666666666665,122.71065247420168,High Risk,839.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,839.0,Aaa,good,good,553.4000000000001
803115258,Attrited Customer,62,M,0,College,,$40K - $60K,Blue,56,2,6,2,3477.0,0,3477.0,0.436,2113,40,0.739,0.0,0.99163,0.00837,Involuntary,42829,3569.0833333333335,0.0,Low Risk,653.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,653.0,Baa,good,good,50.0
720963258,Attrited Customer,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474.0,0,3474.0,0.735,2675,37,0.48,0.0,0.99485,0.00515,Involuntary,22373,1864.4166666666667,0.0,Low Risk,502.0,1,5,2021-03-23 22:36:53.089914,4206.5,Yes,1,352.0,C,bad,bad,50.0
787747308,Attrited Customer,49,F,4,Uneducated,,Less than $40K,Blue,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,0.99487,0.00513,Involuntary,39977,3331.4166666666665,75.55344322985718,High Risk,655.0,1,3,2023-02-01 22:36:53.089941,7470.66,No,0,655.0,Baa,bad,bad,553.4000000000001
767404083,Attrited Customer,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,0.99671,0.00329379,Voluntary,71842,5986.833333333333,0.0,Low Risk,806.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,806.0,Aaa,good,good,50.0
709709283,Attrited Customer,38,M,3,College,Single,$40K - $60K,Blue,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093,0.99697,0.00302519,Involuntary,51075,4256.25,7.541850220264318,Low Risk,621.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,471.0,Ca,bad,bad,114.2
789328083,Attrited Customer,42,F,4,High School,Married,Less than $40K,Blue,32,6,3,3,3454.0,0,3454.0,0.862,2826,39,0.625,0.0,0.99677,0.00323086,Involuntary,26655,2221.25,0.0,Low Risk,568.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,568.0,B,bad,bad,50.0
785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,0.99672,0.00328158,Involuntary,75053,6254.416666666667,0.0,Low Risk,523.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,523.0,Caa,bad,bad,50.0
716881683,Attrited Customer,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435.0,2517,918.0,0.332,5567,51,0.545,0.733,0.9969,0.00310348,Voluntary,104525,8710.416666666666,28.89643625926812,Low Risk,762.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,762.0,Aa,good,good,553.4000000000001
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,0.99674,0.00326498,Involuntary,105562,8796.833333333334,28.612568916845078,Low Risk,503.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,503.0,Caa,good,good,553.4000000000001
721124658,Attrited Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0,0.99513,0.00487126,Involuntary,102704,8558.666666666666,0.0,Low Risk,469.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,319.0,C,bad,bad,50.0
713512308,Attrited Customer,50,F,0,Graduate,Single,Less than $40K,Blue,41,2,3,1,3423.0,0,3423.0,0.505,2229,45,0.406,0.0,0.98937,0.01063,Involuntary,26837,2236.4166666666665,0.0,Low Risk,528.0,1,2,2021-02-18 22:36:53.090054,15861.13,No,0,528.0,Caa,bad,bad,50.0
708083283,Attrited Customer,58,M,0,,Single,$40K - $60K,Blue,45,3,1,3,3421.0,2517,904.0,0.992,992,21,0.4,0.736,0.98869,0.01131,Voluntary,58260,4855.0,51.84346035015448,High Risk,697.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,697.0,Baa,good,good,553.4000000000001
712770408,Attrited Customer,42,F,2,Graduate,,Less than $40K,Blue,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,0.99447,0.00553,Involuntary,23358,1946.5,0.0,Low Risk,480.0,1,1,2025-03-31 22:36:53.090080,12659.77,Yes,1,330.0,C,bad,bad,50.0
782802033,Attrited Customer,45,F,4,,Married,Less than $40K,Blue,39,3,2,2,3411.0,1472,1939.0,0.585,2108,55,0.618,0.432,0.99244,0.00756,Involuntary,23856,1988.0,74.04426559356136,High Risk,584.0,1,1,2024-02-11 22:36:53.090088,19138.33,No,0,584.0,B,good,good,344.40000000000003
