CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
772300383,Existing Customer,57,F,2,,Married,$40K - $60K,Blue,46,3,1,3,5073.0,1533,3540.0,0.654,13420,122,0.743,0.302,0.00010183,0.9999,Existing Customer,45692,3807.6666666666665,40.260877177624096,Medium Risk,742.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,742.0,A,good,good,356.6
720193533,Existing Customer,41,M,3,,Married,$60K - $80K,Blue,32,4,1,3,5071.0,1043,4028.0,0.667,3358,62,0.722,0.206,0.00010566,0.99989,Existing Customer,68597,5716.416666666667,18.24569587591294,Low Risk,832.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,832.0,Aaa,good,good,258.6
716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0,8.45e-05,0.99992,Existing Customer,115302,9608.5,0.0,Low Risk,562.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,562.0,B,good,good,50.0
819969933,Existing Customer,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,0.00011065,0.99989,Existing Customer,50993,4249.416666666667,0.0,Low Risk,789.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,639.0,Ba,bad,bad,50.0
798238008,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,30,2,1,2,5070.0,0,5070.0,0.536,4644,85,0.771,0.0,5.66e-05,0.99994,Existing Customer,24551,2045.9166666666667,0.0,Low Risk,696.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,696.0,Baa,good,good,50.0
720175008,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,0.00022869,0.99977,Existing Customer,56605,4717.083333333333,39.07075346700822,Medium Risk,753.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,603.0,Ba,bad,bad,418.6
713818158,Existing Customer,50,M,1,Doctorate,Single,$80K - $120K,Blue,41,5,4,2,5068.0,991,4077.0,0.736,5173,64,0.6,0.196,0.00029525,0.9997,Existing Customer,89742,7478.5,13.251320451962293,Low Risk,629.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,629.0,Ba,good,good,248.20000000000002
718191483,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,0.00018665,0.99981,Existing Customer,61955,5162.916666666667,26.380437414252278,Low Risk,592.0,1,5,2022-11-15 22:36:53.087374,11974.4,No,0,592.0,B,good,good,322.40000000000003
713610033,Existing Customer,47,M,3,Post-Graduate,Single,$60K - $80K,Blue,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394,0.00036935,0.99963,Existing Customer,68044,5670.333333333333,35.20075245429428,Low Risk,638.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,638.0,Ba,good,good,449.20000000000005
827948133,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281,0.00033886,0.99966,Existing Customer,31448,2620.6666666666665,54.29916051895193,High Risk,697.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,697.0,Baa,good,good,334.6
718418958,Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061.0,0,5061.0,0.911,1309,38,0.462,0.0,0.99724,0.002764,Involuntary,20715,1726.25,0.0,Low Risk,549.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,399.0,C,bad,bad,50.0
716552433,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2,5056.0,1067,3989.0,0.749,15926,117,0.519,0.211,5.94e-05,0.99994,Existing Customer,21064,1755.3333333333333,60.78617546524877,High Risk,644.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,644.0,Ba,good,good,263.4
721437333,Attrited Customer,46,M,2,Graduate,Single,$80K - $120K,Blue,36,2,2,2,5054.0,2517,2537.0,0.605,2027,39,0.393,0.498,0.99129,0.00871,Involuntary,103980,8665.0,29.04789382573572,Low Risk,642.0,1,4,2024-03-14 22:36:53.087383,14393.6,No,0,642.0,Ba,good,good,553.4000000000001
719123958,Attrited Customer,40,M,4,,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,0.99549,0.00451007,Involuntary,75018,6251.5,0.0,Low Risk,595.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,595.0,B,good,good,50.0
713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045.0,2080,2965.0,0.738,2042,40,0.481,0.412,0.99709,0.0029104,Voluntary,64875,5406.25,38.47398843930635,Medium Risk,795.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,795.0,Aa,good,good,466.0
709646433,Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043.0,743,4300.0,0.805,10170,66,0.784,0.147,0.99701,0.00298772,Involuntary,28899,2408.25,30.85227862555798,Low Risk,640.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,640.0,Ba,good,good,198.6
711372258,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,51,4,2,2,5042.0,1002,4040.0,1.108,2897,62,0.632,0.199,0.00010387,0.9999,Existing Customer,59138,4928.166666666667,20.332104568974263,Low Risk,700.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,700.0,A,good,good,250.4
714946908,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,1,1,5039.0,1352,3687.0,0.797,3300,68,0.545,0.268,3.21e-05,0.99997,Existing Customer,51748,4312.333333333333,31.35193630671717,Low Risk,551.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,551.0,B,good,good,320.40000000000003
719518308,Existing Customer,48,M,2,,,$80K - $120K,Blue,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0,0.00035894,0.99964,Existing Customer,93541,7795.083333333333,0.0,Low Risk,571.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,421.0,Ca,bad,bad,50.0
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22,1,2,3,5037.0,1670,3367.0,0.787,4379,67,0.811,0.332,0.00019519,0.9998,Existing Customer,85727,7143.916666666667,23.376532481015317,Low Risk,556.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,556.0,B,good,good,384.0
779655183,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0,9.45e-05,0.99991,Existing Customer,95222,7935.166666666667,0.0,Low Risk,755.0,1,2,2023-11-19 22:36:53.087392,19936.44,No,0,755.0,Aa,good,good,50.0
720264783,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,44,4,2,3,5031.0,1327,3704.0,0.553,1433,34,0.889,0.264,0.00019143,0.99981,Existing Customer,27041,2253.4166666666665,58.88835472060945,High Risk,663.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,663.0,Baa,good,good,315.40000000000003
713363583,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,17,3,1,2,5030.0,2326,2704.0,0.856,3345,69,1.3,0.462,5.66e-05,0.99994,Existing Customer,128237,10686.416666666666,21.76594898508231,Low Risk,821.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,821.0,Aaa,good,good,515.2
717670758,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,2,3,5030.0,1327,3703.0,0.803,2523,71,0.775,0.264,0.00017969,0.99982,Existing Customer,29352,2446.0,54.25183973834833,High Risk,632.0,1,3,2024-07-17 22:36:53.087401,4293.53,No,0,632.0,Ba,good,good,315.40000000000003
788791383,Existing Customer,39,F,3,High School,Married,$40K - $60K,Blue,21,1,2,1,5027.0,0,5027.0,0.853,4850,70,0.75,0.0,6.92e-05,0.99993,Existing Customer,49863,4155.25,0.0,Low Risk,728.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,728.0,A,good,good,50.0
719987733,Attrited Customer,51,F,3,,Single,$40K - $60K,Blue,38,3,3,3,5026.0,0,5026.0,0.564,1844,37,0.609,0.0,0.99711,0.00288892,Involuntary,41894,3491.1666666666665,0.0,Low Risk,500.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,500.0,Caa,bad,bad,50.0
812488608,Existing Customer,44,F,3,College,,Less than $40K,Blue,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44,9.35e-05,0.99991,Existing Customer,37550,3129.1666666666665,70.59387483355526,High Risk,759.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,759.0,Aa,good,good,491.8
711566208,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,2,5023.0,1857,3166.0,0.631,14111,98,0.69,0.37,0.00011811,0.99988,Existing Customer,37833,3152.75,58.90095947981921,High Risk,673.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,523.0,Caa,bad,bad,421.40000000000003
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,0.99709,0.0029104,Involuntary,22397,1866.4166666666667,134.85734696611155,High Risk,586.0,1,1,2021-11-17 22:36:53.087410,8515.51,No,0,586.0,B,bad,bad,553.4000000000001
717783483,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5016.0,2286,2730.0,0.669,17038,122,0.649,0.456,6.69e-05,0.99993,Existing Customer,39890,3324.1666666666665,68.76911506643269,High Risk,662.0,1,3,2023-09-12 22:36:53.087420,4257.59,No,0,662.0,Baa,good,good,507.20000000000005
711145008,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,2,5015.0,2053,2962.0,0.442,1325,29,0.381,0.409,0.00016883,0.99983,Existing Customer,52181,4348.416666666667,47.212586956938345,Medium Risk,561.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,561.0,B,good,good,460.6
794675058,Attrited Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,21,5,3,2,5015.0,1963,3052.0,0.881,2491,43,0.87,0.391,0.99467,0.00533,Voluntary,103645,8637.083333333334,22.727579719233923,Low Risk,776.0,1,4,2024-05-17 22:36:53.087430,17282.15,No,0,776.0,Aa,good,good,442.6
710839308,Existing Customer,34,F,2,High School,Single,Less than $40K,Blue,21,6,1,3,5015.0,1671,3344.0,0.689,3161,77,0.878,0.333,9.01e-05,0.99991,Existing Customer,34020,2835.0,58.941798941798936,High Risk,675.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,675.0,Baa,good,good,384.20000000000005
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014.0,1910,3104.0,0.863,1209,25,1.5,0.381,3.91e-05,0.99996,Existing Customer,32228,2685.6666666666665,71.11828223904679,High Risk,602.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,602.0,Ba,good,good,432.0
718811058,Existing Customer,40,M,3,,Married,$80K - $120K,Blue,36,6,2,2,5014.0,1887,3127.0,0.806,4391,66,0.571,0.376,0.00012982,0.99987,Existing Customer,81473,6789.416666666667,27.79325666171615,Low Risk,832.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,832.0,Aaa,good,good,427.40000000000003
809954133,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,1,3,5013.0,0,5013.0,0.822,5223,84,0.909,0.0,9.52e-05,0.9999,Existing Customer,60477,5039.75,0.0,Low Risk,689.0,1,2,2023-12-09 22:36:53.087439,831.13,No,0,689.0,Baa,good,good,50.0
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012.0,2242,2770.0,0.816,1142,28,1.0,0.447,8.7e-05,0.99991,Existing Customer,33887,2823.9166666666665,79.39327765809898,High Risk,646.0,1,3,2023-05-22 22:36:53.087448,3136.85,No,0,646.0,Ba,good,good,498.40000000000003
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930,4077.0,0.885,1050,28,1.154,0.186,0.00011065,0.99989,Existing Customer,47820,3985.0,23.337515683814303,Low Risk,554.0,1,3,2020-09-15 22:36:53.087457,5333.47,No,0,554.0,B,good,good,236.0
767802483,Existing Customer,44,M,4,College,Single,$60K - $80K,Blue,38,6,3,3,5005.0,969,4036.0,0.727,5066,71,0.821,0.194,0.00030845,0.99969,Existing Customer,76893,6407.75,15.122312824314307,Low Risk,606.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,606.0,Ba,good,good,243.8
721169883,Existing Customer,41,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,5002.0,1945,3057.0,1.035,16161,109,0.787,0.389,0.00018054,0.99982,Existing Customer,71162,5930.166666666667,32.79840364239341,Low Risk,618.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,618.0,Ba,good,good,439.0
715136583,Existing Customer,51,M,3,High School,Single,$40K - $60K,Blue,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,0.00052052,0.99948,Existing Customer,45934,3827.8333333333335,24.609221927112813,Low Risk,667.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,667.0,Baa,good,good,238.4
715937133,Existing Customer,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46,0.00010985,0.99989,Existing Customer,51540,4295.0,53.527357392316645,High Risk,608.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,608.0,Ba,good,good,509.8
719761458,Existing Customer,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,2,1,4998.0,1626,3372.0,0.695,4329,61,0.694,0.325,8.47e-05,0.99992,Existing Customer,70190,5849.166666666667,27.798831742413448,Low Risk,582.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,582.0,B,good,good,375.20000000000005
789533133,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,5.56e-05,0.99994,Existing Customer,69592,5799.333333333333,30.45177606621451,Low Risk,599.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,599.0,B,good,good,403.20000000000005
713305233,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,5,5,2,4994.0,0,4994.0,0.717,4802,81,0.761,0.0,0.0002009,0.9998,Existing Customer,113829,9485.75,0.0,Low Risk,568.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,568.0,B,good,good,50.0
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,44,4,2,3,4988.0,0,4988.0,0.619,3890,74,0.644,0.0,0.00018475,0.99982,Existing Customer,64646,5387.166666666667,0.0,Low Risk,763.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,763.0,Aa,good,good,50.0
709626858,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,4985.0,1379,3606.0,0.896,4222,61,0.605,0.277,0.00052052,0.99948,Existing Customer,24771,2064.25,66.80392394332083,High Risk,746.0,1,5,2021-08-07 22:36:53.087466,15540.8,No,0,746.0,A,good,good,325.8
710905908,Existing Customer,43,M,4,High School,Single,$60K - $80K,Blue,36,4,3,3,4983.0,1355,3628.0,0.66,1939,30,0.5,0.272,0.00030842,0.99969,Existing Customer,60355,5029.583333333333,26.940601441471294,Low Risk,596.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,596.0,B,good,good,321.0
715154058,Attrited Customer,49,F,0,,Married,Less than $40K,Blue,39,1,3,3,4982.0,2517,2465.0,0.903,9274,65,0.857,0.505,0.99651,0.0034913,Involuntary,23008,1917.3333333333333,131.27607788595273,High Risk,590.0,1,5,2024-02-11 22:36:53.087474,12754.86,No,0,590.0,B,good,good,553.4000000000001
710527533,Attrited Customer,45,M,5,College,Single,$40K - $60K,Blue,36,4,3,3,4982.0,0,4982.0,0.886,8586,58,1.0,0.0,0.99672,0.00328158,Involuntary,56673,4722.75,0.0,Low Risk,617.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,617.0,Ba,bad,bad,50.0
778973658,Existing Customer,55,M,0,Doctorate,Married,$60K - $80K,Blue,36,4,6,4,4980.0,906,4074.0,0.721,2273,66,0.886,0.182,0.00050583,0.99949,Existing Customer,67940,5661.666666666667,16.00235501913453,Low Risk,716.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,716.0,A,good,good,231.20000000000002
714986583,Existing Customer,55,F,4,Uneducated,Single,Less than $40K,Blue,46,3,2,2,4978.0,923,4055.0,0.883,5025,62,0.879,0.185,0.00012274,0.99988,Existing Customer,34398,2866.5,32.19954648526077,Low Risk,838.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,838.0,Aaa,good,good,234.60000000000002
713274183,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,35,1,1,3,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,8.7e-05,0.99991,Existing Customer,29707,2475.5833333333335,56.99666745211566,High Risk,690.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,690.0,Baa,good,good,332.2
780372408,Existing Customer,43,F,5,High School,Single,Less than $40K,Blue,33,6,2,2,4976.0,866,4110.0,0.985,4317,69,0.568,0.174,0.00011423,0.99989,Existing Customer,30409,2534.0833333333335,34.17409319609326,Low Risk,633.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,633.0,Ba,good,good,223.20000000000002
717211608,Existing Customer,45,F,3,,Single,Less than $40K,Blue,34,6,4,2,4975.0,1221,3754.0,0.602,4776,68,0.889,0.245,0.00024793,0.99975,Existing Customer,20012,1667.6666666666667,73.21607035778533,High Risk,731.0,1,4,2024-11-11 22:36:53.087484,8077.94,Yes,1,581.0,B,bad,bad,294.20000000000005
817240833,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,1,4970.0,1591,3379.0,0.738,5023,78,0.733,0.32,0.00010848,0.99989,Existing Customer,20388,1699.0,93.64331959976457,High Risk,628.0,1,1,2023-10-21 22:36:53.087493,3594.66,No,0,628.0,Ba,good,good,368.20000000000005
788290383,Existing Customer,43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,4970.0,1588,3382.0,0.669,4436,83,0.804,0.32,0.00035857,0.99964,Existing Customer,58341,4861.75,32.66313570216486,Low Risk,764.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,764.0,Aa,good,good,367.6
789226683,Existing Customer,44,M,1,,Married,$60K - $80K,Blue,33,6,2,3,4969.0,1187,3782.0,0.714,3878,82,0.783,0.239,0.00019751,0.9998,Existing Customer,70975,5914.583333333333,20.069038393800636,Low Risk,563.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,563.0,B,good,good,287.4
719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,2,4969.0,838,4131.0,0.591,1489,32,0.455,0.169,0.00016413,0.99984,Existing Customer,43677,3639.75,23.023559310392198,Low Risk,764.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,764.0,Aa,good,good,217.60000000000002
779032308,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467,0.00019311,0.99981,Existing Customer,116187,9682.25,23.920059903431536,Low Risk,677.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,677.0,Baa,good,good,513.2
779141658,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,33,1,3,2,4963.0,2115,2848.0,0.767,4989,78,0.696,0.426,0.00018864,0.99981,Existing Customer,90596,7549.666666666667,28.014481875579495,Low Risk,797.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,797.0,Aa,good,good,473.0
710552733,Attrited Customer,42,M,5,,Married,$60K - $80K,Blue,36,2,3,2,4963.0,0,4963.0,0.637,2335,40,0.429,0.0,0.99513,0.00487428,Involuntary,72920,6076.666666666667,0.0,Low Risk,504.0,1,1,2022-09-29 22:36:53.087501,6771.37,No,0,504.0,Caa,good,good,50.0
819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960.0,1724,3236.0,0.879,8218,88,0.913,0.348,0.00032275,0.99968,Existing Customer,43240,3603.3333333333335,47.84458834412581,Medium Risk,578.0,1,2,2025-01-21 22:36:53.087511,14996.7,No,0,578.0,B,good,good,394.8
790119408,Attrited Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,3,2,4960.0,0,4960.0,0.882,2430,48,0.548,0.0,0.99482,0.00518,Voluntary,23755,1979.5833333333333,0.0,Low Risk,655.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,655.0,Baa,good,good,50.0
719334408,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,6,3,1,4959.0,1483,3476.0,0.902,4286,71,0.614,0.299,0.00013245,0.99987,Existing Customer,22204,1850.3333333333333,80.14772113132769,High Risk,829.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,829.0,Aaa,good,good,346.6
752085108,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,29,3,5,2,4955.0,1157,3798.0,0.896,1824,38,0.727,0.234,0.0002009,0.9998,Existing Customer,41347,3445.5833333333335,33.57921977410695,Low Risk,751.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,751.0,Aa,good,good,281.4
714987633,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,0.00019864,0.9998,Existing Customer,73521,6126.75,33.2802872648631,Low Risk,606.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,606.0,Ba,good,good,457.8
713082708,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,36,6,2,2,4953.0,991,3962.0,0.342,4183,67,0.489,0.2,0.00011065,0.99989,Existing Customer,36152,3012.6666666666665,32.89444567382164,Low Risk,767.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,767.0,Aa,good,good,248.20000000000002
714575208,Existing Customer,49,M,5,Doctorate,Single,$40K - $60K,Blue,43,3,1,1,4951.0,2002,2949.0,0.684,4192,62,0.55,0.404,4.96e-05,0.99995,Existing Customer,49411,4117.583333333333,48.62075246402623,Medium Risk,611.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,611.0,Ba,good,good,450.40000000000003
719502183,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,9.26e-05,0.99991,Existing Customer,31962,2663.5,68.66904449033227,High Risk,706.0,1,4,2023-09-26 22:36:53.087520,7948.06,No,0,706.0,A,good,good,415.8
753856008,Existing Customer,49,F,2,,,$40K - $60K,Blue,42,6,1,4,4949.0,1495,3454.0,0.791,3597,64,0.684,0.302,0.00017371,0.99983,Existing Customer,40497,3374.75,44.29957774649974,Medium Risk,751.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,751.0,Aa,good,good,349.0
720541758,Existing Customer,45,F,4,College,Divorced,Less than $40K,Blue,39,5,1,2,4948.0,1655,3293.0,0.562,3711,64,0.524,0.334,5.62e-05,0.99994,Existing Customer,27824,2318.6666666666665,71.37722829212191,High Risk,566.0,1,1,2023-06-04 22:36:53.087532,9520.61,No,0,566.0,B,good,good,381.0
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948.0,0,4948.0,0.392,1796,41,0.519,0.0,0.99814,0.00186317,Involuntary,46260,3855.0,0.0,Low Risk,558.0,1,3,2024-04-08 22:36:53.087544,12368.21,Yes,1,408.0,Ca,bad,bad,50.0
713464983,Existing Customer,45,F,2,Graduate,,$40K - $60K,Blue,36,4,3,4,4947.0,1053,3894.0,1.195,3479,76,0.81,0.213,0.000516,0.99948,Existing Customer,40914,3409.5,30.884293884733832,Low Risk,555.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,555.0,B,good,good,260.6
716371308,Existing Customer,40,M,2,,Single,$40K - $60K,Blue,36,6,6,1,4947.0,0,4947.0,0.751,4497,84,0.826,0.0,9.41e-05,0.99991,Existing Customer,53724,4477.0,0.0,Low Risk,607.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,607.0,Ba,good,good,50.0
717359208,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,47,2,3,1,4945.0,1779,3166.0,0.536,4037,72,0.756,0.36,9.05e-05,0.99991,Existing Customer,24963,2080.25,85.51856747987021,High Risk,718.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,718.0,A,good,good,405.8
773383158,Existing Customer,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4,4945.0,0,4945.0,1.033,2743,69,0.769,0.0,0.00047091,0.99953,Existing Customer,38758,3229.8333333333335,0.0,Low Risk,631.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,631.0,Ba,good,good,50.0
710678658,Existing Customer,47,F,4,,,Less than $40K,Blue,36,5,3,2,4944.0,1151,3793.0,0.801,3684,64,0.829,0.233,0.00020735,0.99979,Existing Customer,25659,2138.25,53.82906582485677,High Risk,768.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,768.0,Aa,good,good,280.20000000000005
710853033,Existing Customer,36,F,1,Doctorate,,Less than $40K,Blue,36,3,2,2,4943.0,1204,3739.0,0.417,4024,82,0.783,0.244,0.0001546,0.99985,Existing Customer,32039,2669.9166666666665,45.095040419488754,Medium Risk,726.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,576.0,B,bad,bad,290.8
714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942.0,2119,2823.0,0.718,7460,85,0.604,0.429,7.12e-05,0.99993,Existing Customer,46876,3906.3333333333335,54.24524276815428,High Risk,753.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,753.0,Aa,good,good,473.8
710489583,Existing Customer,41,F,3,Graduate,,Less than $40K,Blue,36,1,1,1,4941.0,1040,3901.0,0.765,7631,91,0.596,0.21,3.45e-05,0.99997,Existing Customer,32809,2734.0833333333335,38.038343137553724,Medium Risk,620.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,620.0,Ba,good,good,258.0
720333783,Existing Customer,51,F,2,,Married,Less than $40K,Blue,33,3,1,4,4941.0,786,4155.0,0.833,3822,50,1.083,0.159,0.00017371,0.99983,Existing Customer,33315,2776.25,28.311571364250337,Low Risk,815.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,815.0,Aaa,good,good,207.20000000000002
