CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107.0,979,3128.0,0.647,14596.0,104.0,0.733,0.238,0.00019683,0.9998,Existing Customer,73610.0,6134.166666666667,15.959788072272788,Low Risk,663.0,0,0,,0.0
719106783,Existing Customer,52,M,1,High School,Single,$80K - $120K,Blue,41,4,1,4,4103.0,1972,2131.0,0.665,16344.0,118.0,0.788,0.481,0.00014421,0.99986,Existing Customer,103998.0,8666.5,22.754283736225698,Low Risk,722.0,0,0,,0.0
771408483,Existing Customer,48,M,5,Unknown,Unknown,$60K - $80K,Blue,36,4,1,2,4100.0,1956,2144.0,0.617,3584.0,61.0,0.743,0.477,6.25e-05,0.99994,Existing Customer,65328.0,5444.0,35.92946362968406,Low Risk,773.0,0,0,,0.0
813380058,Existing Customer,64,F,0,Graduate,Single,Unknown,Blue,56,3,2,4,4100.0,863,3237.0,0.992,3593.0,51.0,0.821,0.21,0.00028024,0.99972,Existing Customer,,,,High Risk,497.0,1,5,2023-11-24 20:42:57.605086,15035.88
771460158,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098.0,1776,2322.0,0.673,3939.0,84.0,0.647,0.433,5.72e-05,0.99994,Existing Customer,28688.0,2390.6666666666665,74.28890128276632,High Risk,560.0,0,0,,0.0
713379258,Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,36,1,1,2,4097.0,1293,2804.0,0.671,15925.0,100.0,0.786,0.316,5.03e-05,0.99995,Existing Customer,27396.0,2283.0,56.63600525624178,High Risk,602.0,0,0,,0.0
804415083,Attrited Customer,45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097.0,655,3442.0,1.084,2611.0,51.0,0.545,0.16,0.99741,0.00258725,Voluntary,63183.0,5265.25,12.440055078106454,Low Risk,500.0,0,0,,0.0
713318733,Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,3,2,3,4097.0,0,4097.0,0.836,8376.0,64.0,0.684,0.0,0.99378,0.00622,Involuntary,77771.0,6480.916666666667,0.0,Low Risk,627.0,0,0,,0.0
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096.0,1468,2628.0,0.627,3490.0,66.0,0.737,0.358,0.0002596,0.99974,Existing Customer,27382.0,2281.8333333333335,64.33423416843182,High Risk,572.0,0,0,,0.0
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095.0,2517,1578.0,0.57,4175.0,77.0,1.026,0.615,0.00019191,0.99981,Existing Customer,27245.0,2270.4166666666665,110.86070838685997,High Risk,806.0,0,0,,0.0
770205708,Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,25,2,3,0,4093.0,0,4093.0,0.697,15495.0,112.0,0.778,0.0,6.26e-05,0.99994,Existing Customer,33966.0,2830.5,0.0,Low Risk,551.0,1,3,2021-10-19 20:42:57.605102,10285.71
772472208,Existing Customer,50,M,1,Uneducated,Married,$60K - $80K,Blue,40,6,1,4,4092.0,996,3096.0,0.644,2298.0,48.0,0.655,0.243,0.00015252,0.99985,Existing Customer,72841.0,6070.083333333333,16.408341456048106,Low Risk,690.0,1,2,2023-01-16 20:42:57.605119,7708.24
714259533,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,1,3,4092.0,622,3470.0,0.775,5001.0,88.0,0.492,0.152,9.26e-05,0.99991,Existing Customer,39702.0,3308.5,18.800060450355147,Low Risk,770.0,0,0,,0.0
789151983,Existing Customer,43,F,4,Graduate,Unknown,$40K - $60K,Blue,31,2,3,3,4091.0,1108,2983.0,0.774,5244.0,87.0,0.706,0.271,0.00031726,0.99968,Existing Customer,41026.0,3418.8333333333335,32.40871642373129,Low Risk,640.0,0,0,,0.0
715960308,Attrited Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,3,3,3,4090.0,2517,1573.0,0.562,2016.0,49.0,0.69,0.615,0.99649,0.00350838,Involuntary,26749.0,2229.0833333333335,112.91637070544694,High Risk,526.0,1,3,2022-11-14 20:42:57.605135,19386.71
712556433,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,4090.0,1649,2441.0,0.752,15497.0,92.0,0.673,0.403,0.00019143,0.99981,Existing Customer,50944.0,4245.333333333333,38.84265075376885,Medium Risk,666.0,1,2,2022-09-23 20:42:57.605161,18841.67
708216108,Existing Customer,56,F,1,College,Married,$40K - $60K,Blue,44,5,1,4,4088.0,1557,2531.0,1.248,2250.0,39.0,0.857,0.381,0.00014422,0.99986,Existing Customer,57251.0,4770.916666666667,32.635237812439954,Low Risk,500.0,0,0,,0.0
812794983,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,31,2,2,2,4086.0,1974,2112.0,0.775,7932.0,87.0,0.642,0.483,0.00011483,0.99989,Existing Customer,22605.0,1883.75,104.79097544790976,High Risk,741.0,0,0,,0.0
713530833,Attrited Customer,58,M,2,Graduate,Married,$40K - $60K,Blue,48,2,3,3,4085.0,2238,1847.0,0.568,596.0,15.0,0.5,0.548,0.99671,0.00329379,Involuntary,47792.0,3982.6666666666665,56.193505189153,High Risk,637.0,1,2,2023-01-23 20:42:57.605179,19080.22
718297683,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,4085.0,0,4085.0,0.787,7597.0,71.0,0.69,0.0,0.96902,0.03098,Voluntary,23595.0,1966.25,0.0,Low Risk,835.0,0,0,,0.0
793889508,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076.0,0,4076.0,0.808,1235.0,37.0,0.682,0.0,0.00030251,0.9997,Existing Customer,45140.0,3761.6666666666665,0.0,Low Risk,530.0,1,5,2021-03-07 20:42:57.605197,4808.92
711675108,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,30,3,3,1,4075.0,2189,1886.0,0.695,3956.0,71.0,0.732,0.537,0.00011256,0.99989,Existing Customer,30533.0,2544.4166666666665,86.03150689418008,High Risk,832.0,0,0,,0.0
813752433,Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4,4075.0,1986,2089.0,1.214,2449.0,27.0,0.038,0.487,0.99706,0.00294141,Involuntary,24742.0,2061.8333333333335,96.32204348880445,High Risk,700.0,0,0,,0.0
751155783,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,4074.0,1868,2206.0,0.688,15005.0,118.0,0.761,0.459,9.01e-05,0.99991,Existing Customer,44510.0,3709.1666666666665,50.361716468209394,High Risk,537.0,0,0,,0.0
712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073.0,2517,1556.0,0.575,2059.0,43.0,0.433,0.618,0.99482,0.00518,Involuntary,37099.0,3091.5833333333335,81.41459338526644,High Risk,673.0,1,2,2023-04-15 20:42:57.605214,14707.11
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317.0,83.0,0.886,0.391,0.00027008,0.99973,Existing Customer,,,,High Risk,643.0,0,0,,0.0
716211258,Existing Customer,59,F,1,College,Unknown,Less than $40K,Blue,49,6,5,4,4072.0,0,4072.0,0.464,1966.0,43.0,1.15,0.0,0.00052594,0.99947,Existing Customer,31004.0,2583.6666666666665,0.0,Low Risk,553.0,0,0,,0.0
708862233,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,30,3,3,3,4068.0,0,4068.0,1.121,5161.0,83.0,0.766,0.0,0.00031726,0.99968,Existing Customer,57347.0,4778.916666666667,0.0,Low Risk,720.0,0,0,,0.0
710624658,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,2,4066.0,1639,2427.0,1.749,3040.0,56.0,0.931,0.403,0.00011703,0.99988,Existing Customer,35944.0,2995.3333333333335,54.71845092365902,High Risk,545.0,0,0,,0.0
715413483,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066.0,1028,3038.0,0.972,3888.0,77.0,0.604,0.253,9.61e-05,0.9999,Existing Customer,24616.0,2051.3333333333335,50.11374715632109,High Risk,828.0,0,0,,0.0
812218908,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,2,4065.0,2517,1548.0,0.957,2899.0,51.0,0.821,0.619,0.99497,0.00503,Involuntary,39571.0,3297.5833333333335,76.32862449773825,High Risk,691.0,0,0,,0.0
712674183,Existing Customer,53,M,2,College,Married,$40K - $60K,Blue,33,3,3,1,4065.0,2180,1885.0,0.321,1271.0,36.0,0.2,0.536,0.00010546,0.99989,Existing Customer,55266.0,4605.5,47.33470850070568,Medium Risk,647.0,0,0,,0.0
789432033,Attrited Customer,32,F,1,Graduate,Married,Less than $40K,Blue,23,1,2,3,4065.0,230,3835.0,0.779,7844.0,64.0,0.73,0.057,0.99447,0.00553,Voluntary,32838.0,2736.5,8.404896765941897,Low Risk,659.0,0,0,,0.0
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063.0,0,4063.0,0.776,7463.0,70.0,0.707,0.0,0.99645,0.0035547,Involuntary,59479.0,4956.583333333333,0.0,Low Risk,464.0,0,0,,0.0
789959283,Existing Customer,39,M,2,College,Single,$80K - $120K,Blue,24,4,3,2,4061.0,1775,2286.0,0.686,1602.0,40.0,0.667,0.437,0.00017488,0.99983,Existing Customer,89725.0,7477.083333333333,23.739203120646422,Low Risk,450.0,0,0,,0.0
788842008,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2,2,2,4060.0,2336,1724.0,0.943,5173.0,87.0,0.706,0.575,0.00012144,0.99988,Existing Customer,29357.0,2446.4166666666665,95.4865960418299,High Risk,827.0,0,0,,0.0
810493458,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,47,6,1,3,4058.0,1349,2709.0,0.723,4388.0,72.0,0.6,0.332,8.94e-05,0.99991,Existing Customer,,,,High Risk,616.0,0,0,,0.0
767348733,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,49,3,3,3,4058.0,793,3265.0,0.758,15865.0,105.0,0.667,0.195,0.00033251,0.99967,Existing Customer,62838.0,5236.5,15.143702854960376,Low Risk,575.0,0,0,,0.0
812235108,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,4057.0,755,3302.0,0.873,4301.0,58.0,1.417,0.186,0.00030251,0.9997,Existing Customer,36540.0,3045.0,24.794745484400657,Low Risk,762.0,1,4,2023-12-20 20:42:57.605230,18934.95
714888633,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051.0,1183,2868.0,0.794,1837.0,57.0,0.629,0.292,0.00048435,0.99952,Existing Customer,111451.0,9287.583333333334,12.737436182717069,Low Risk,530.0,0,0,,0.0
710090133,Existing Customer,62,F,1,College,Divorced,Less than $40K,Blue,51,1,3,3,4049.0,1685,2364.0,0.597,3908.0,80.0,0.702,0.416,0.00027607,0.99972,Existing Customer,31951.0,2662.5833333333335,63.284404243998615,High Risk,700.0,0,0,,0.0
818248383,Existing Customer,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049.0,0,4049.0,0.898,1742.0,35.0,1.5,0.0,0.00043772,0.99956,Existing Customer,67786.0,5648.833333333333,0.0,Low Risk,618.0,0,0,,0.0
714655758,Existing Customer,62,M,0,Graduate,Divorced,$40K - $60K,Blue,36,6,3,2,4049.0,0,4049.0,0.567,4003.0,73.0,0.659,0.0,0.00015435,0.99985,Existing Customer,52604.0,4383.666666666667,0.0,Low Risk,522.0,1,3,2022-07-14 20:42:57.605246,11631.97
712880283,Existing Customer,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,3,0,4048.0,1113,2935.0,0.717,1757.0,45.0,0.607,0.275,5.85e-05,0.99994,Existing Customer,54021.0,4501.75,24.723718553895708,Low Risk,590.0,0,0,,0.0
712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048.0,0,4048.0,0.601,2227.0,41.0,0.464,0.0,0.99677,0.00323086,Involuntary,40023.0,3335.25,0.0,Low Risk,485.0,1,2,2023-10-21 20:42:57.605263,4676.13
711834708,Existing Customer,55,M,4,College,Married,$80K - $120K,Blue,40,4,2,5,4047.0,1482,2565.0,0.959,16191.0,102.0,0.789,0.366,0.00057607,0.99942,Existing Customer,110241.0,9186.75,16.131929137072415,Low Risk,519.0,0,0,,0.0
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047.0,0,4047.0,0.648,2134.0,34.0,0.478,0.0,0.99129,0.00871,Involuntary,58577.0,4881.416666666667,0.0,Low Risk,690.0,1,5,2025-03-19 20:42:57.605279,16447.34
712450008,Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,4045.0,0,4045.0,0.66,2438.0,41.0,0.464,0.0,0.99741,0.00259482,Voluntary,,,,High Risk,575.0,0,0,,0.0
716922633,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600.0,47.0,0.621,0.623,0.99812,0.00188031,Involuntary,188717.0,15726.416666666666,16.004917416025055,Low Risk,512.0,1,5,2023-09-07 20:42:57.605296,17658.41
788789658,Existing Customer,40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4,4042.0,1744,2298.0,0.582,1471.0,37.0,0.542,0.431,0.00017934,0.99982,Existing Customer,102420.0,8535.0,20.43350908025776,Low Risk,711.0,0,0,,0.0
822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041.0,0,4041.0,0.67,8219.0,84.0,0.909,0.0,0.9973,0.00270332,Involuntary,118310.0,9859.166666666666,0.0,Low Risk,518.0,1,5,2022-06-04 20:42:57.605313,14213.09
787565433,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,43,4,2,4,4039.0,1397,2642.0,0.396,1494.0,36.0,0.286,0.346,0.00038424,0.99962,Existing Customer,80060.0,6671.666666666667,20.939295528353732,Low Risk,789.0,0,0,,0.0
712446783,Attrited Customer,50,F,4,Graduate,Married,Less than $40K,Blue,30,5,3,4,4038.0,1530,2508.0,0.724,2400.0,41.0,0.323,0.379,0.99816,0.00184351,Involuntary,33087.0,2757.25,55.49007162934083,High Risk,663.0,0,0,,0.0
787501758,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,39,5,2,1,4038.0,1237,2801.0,0.61,4188.0,68.0,0.545,0.306,6.92e-05,0.99993,Existing Customer,21506.0,1792.1666666666667,69.022598344648,High Risk,757.0,0,0,,0.0
711717258,Existing Customer,54,F,3,Graduate,Single,$40K - $60K,Blue,39,3,4,1,4036.0,1329,2707.0,0.738,5315.0,82.0,0.708,0.329,0.00013603,0.99986,Existing Customer,47514.0,3959.5,33.564844045965394,Low Risk,694.0,0,0,,0.0
778224858,Existing Customer,42,F,2,College,Unknown,Unknown,Blue,32,3,3,4,4035.0,1003,3032.0,0.583,4589.0,89.0,0.648,0.249,0.00050168,0.9995,Existing Customer,,,,High Risk,452.0,0,0,,0.0
752573508,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,26,3,2,4,4034.0,1867,2167.0,0.656,3718.0,72.0,0.756,0.463,0.00032942,0.99967,Existing Customer,53842.0,4486.833333333333,41.6106385349727,Medium Risk,786.0,0,0,,0.0
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,3,3,4028.0,710,3318.0,0.731,791.0,22.0,0.833,0.176,0.99691,0.00308778,Voluntary,,,,High Risk,518.0,0,0,,0.0
719470458,Attrited Customer,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026.0,243,3783.0,0.738,1102.0,27.0,0.8,0.06,0.9973,0.00270308,Involuntary,86823.0,7235.25,3.3585570643723437,Low Risk,657.0,1,1,2025-06-13 20:42:57.605329,6224.28
711743883,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026.0,0,4026.0,0.483,1237.0,32.0,0.6,0.0,0.00020424,0.9998,Existing Customer,36788.0,3065.6666666666665,0.0,Low Risk,512.0,0,0,,0.0
720563958,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0,4025.0,0.887,4445.0,92.0,0.673,0.0,0.00011311,0.99989,Existing Customer,,,,High Risk,498.0,0,0,,0.0
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,2,3,1,4023.0,1437,2586.0,0.69,12510.0,96.0,0.92,0.357,9.05e-05,0.99991,Existing Customer,56782.0,4731.833333333333,30.368778838364275,Low Risk,525.0,0,0,,0.0
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776.0,84.0,0.826,0.418,0.00011377,0.99989,Existing Customer,45824.0,3818.6666666666665,43.994413407821234,Medium Risk,817.0,0,0,,0.0
780588258,Existing Customer,53,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,2,4021.0,1745,2276.0,0.784,14567.0,120.0,0.846,0.434,0.00012916,0.99987,Existing Customer,35135.0,2927.9166666666665,59.59869076419525,High Risk,624.0,0,0,,0.0
712734933,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020.0,0,4020.0,0.563,1952.0,39.0,0.345,0.0,0.99466,0.00534,Involuntary,26349.0,2195.75,0.0,Low Risk,618.0,1,3,2022-10-12 20:42:57.605345,4218.53
711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,13,5,2,2,4016.0,917,3099.0,1.246,2572.0,35.0,0.591,0.228,0.00010985,0.99989,Existing Customer,,,,High Risk,558.0,0,0,,0.0
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,1.045,8363.0,65.0,0.806,0.0,0.98942,0.01058,Involuntary,52129.0,4344.083333333333,0.0,Low Risk,523.0,0,0,,0.0
716454858,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014.0,2266,1748.0,0.718,14257.0,94.0,0.958,0.565,9.26e-05,0.99991,Existing Customer,28770.0,2397.5,94.51511991657978,High Risk,632.0,0,0,,0.0
711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,28,3,2,4,4012.0,0,4012.0,1.073,2962.0,60.0,0.765,0.0,0.00049554,0.9995,Existing Customer,25296.0,2108.0,0.0,Low Risk,641.0,0,0,,0.0
805485933,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,40,2,1,3,4010.0,2517,1493.0,0.71,14354.0,101.0,0.629,0.628,9.61e-05,0.9999,Existing Customer,26482.0,2206.8333333333335,114.05482969564231,High Risk,514.0,1,5,2023-10-26 20:42:57.605360,12673.26
715532208,Existing Customer,65,F,1,High School,Single,Less than $40K,Blue,55,3,3,2,4010.0,1504,2506.0,0.766,3807.0,61.0,0.564,0.375,0.00016413,0.99984,Existing Customer,23373.0,1947.75,77.21730201514568,High Risk,786.0,1,4,2022-07-15 20:42:57.605374,9914.61
713061558,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,36,3,1,2,4010.0,1247,2763.0,1.376,1088.0,24.0,0.846,0.311,5.51e-05,0.99994,Existing Customer,42753.0,3562.75,35.00105255771525,Low Risk,720.0,0,0,,0.0
788744058,Existing Customer,48,F,2,High School,Married,Unknown,Blue,27,3,1,2,4009.0,1361,2648.0,0.886,4506.0,80.0,0.86,0.339,5.35e-05,0.99995,Existing Customer,,,,High Risk,549.0,0,0,,0.0
713445183,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008.0,1841,2167.0,1.504,2794.0,58.0,1.148,0.459,0.00016413,0.99984,Existing Customer,77462.0,6455.166666666667,28.519790348816194,Low Risk,481.0,0,0,,0.0
714315858,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,37,6,1,3,4008.0,1650,2358.0,1.0,5429.0,71.0,0.732,0.412,9.34e-05,0.99991,Existing Customer,34823.0,2901.9166666666665,56.858972518163284,High Risk,801.0,0,0,,0.0
715684308,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,36,6,2,2,4008.0,1636,2372.0,0.637,1395.0,43.0,0.955,0.408,0.00011937,0.99988,Existing Customer,47540.0,3961.6666666666665,41.29575094657131,Medium Risk,577.0,0,0,,0.0
719327808,Existing Customer,52,F,2,Uneducated,Married,Unknown,Blue,36,5,1,2,4006.0,2517,1489.0,0.557,1157.0,34.0,0.619,0.628,5.66e-05,0.99994,Existing Customer,,,,High Risk,818.0,1,5,2021-08-01 20:42:57.605388,13541.26
708879483,Existing Customer,48,F,1,College,Divorced,Less than $40K,Blue,36,6,3,0,4006.0,1646,2360.0,0.746,5006.0,89.0,0.534,0.411,6.06e-05,0.99994,Existing Customer,27059.0,2254.9166666666665,72.99604567796297,High Risk,788.0,0,0,,0.0
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005.0,1985,2020.0,1.356,2344.0,34.0,0.7,0.496,0.00018145,0.99982,Existing Customer,54195.0,4516.25,43.95239413230003,Medium Risk,492.0,0,0,,0.0
714941358,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,6,4005.0,0,4005.0,0.896,7022.0,75.0,0.667,0.0,0.99939,0.00060765,Voluntary,28157.0,2346.4166666666665,0.0,Low Risk,714.0,0,0,,0.0
772366833,Existing Customer,50,M,2,Graduate,Single,$40K - $60K,Blue,40,3,2,3,4003.0,1851,2152.0,0.703,15476.0,117.0,0.857,0.462,0.00019143,0.99981,Existing Customer,51362.0,4280.166666666667,43.245979517931545,Medium Risk,821.0,1,1,2023-07-23 20:42:57.605403,2678.14
711226758,Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002.0,1669,2333.0,0.702,2024.0,53.0,1.12,0.417,0.0001747,0.99983,Existing Customer,21529.0,1794.0833333333333,93.02800873240746,High Risk,527.0,0,0,,0.0
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K,Blue,26,4,2,4,4002.0,1402,2600.0,0.579,2114.0,53.0,0.514,0.35,0.00049554,0.9995,Existing Customer,22716.0,1893.0,74.06233491811939,High Risk,763.0,0,0,,0.0
716663808,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,3,1,3999.0,721,3278.0,0.847,15443.0,102.0,0.672,0.18,0.00010943,0.99989,Existing Customer,27425.0,2285.4166666666665,31.547857793983592,Low Risk,738.0,0,0,,0.0
712010358,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999.0,0,3999.0,0.938,7567.0,76.0,0.652,0.0,0.99473,0.00527,Involuntary,118015.0,9834.583333333334,0.0,Low Risk,473.0,0,0,,0.0
718067658,Existing Customer,53,F,3,Unknown,Single,Unknown,Blue,40,6,3,1,3998.0,0,3998.0,0.638,4223.0,79.0,0.717,0.0,0.00012373,0.99988,Existing Customer,,,,High Risk,719.0,0,0,,0.0
710026458,Existing Customer,34,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,2,3995.0,2475,1520.0,0.817,12575.0,99.0,0.8,0.62,0.00011743,0.99988,Existing Customer,44081.0,3673.4166666666665,67.37596696989633,High Risk,611.0,0,0,,0.0
717105258,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992.0,1289,2703.0,1.008,2181.0,32.0,0.6,0.323,0.00028395,0.99972,Existing Customer,24609.0,2050.75,62.85505302937949,High Risk,638.0,0,0,,0.0
717567333,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,26,6,3,2,3991.0,1982,2009.0,0.748,1661.0,35.0,0.944,0.497,0.00018665,0.99981,Existing Customer,75368.0,6280.666666666667,31.557159537204114,Low Risk,696.0,0,0,,0.0
712404483,Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,36,4,3,1,3989.0,2514,1475.0,0.469,5189.0,82.0,0.519,0.63,0.00010545,0.99989,Existing Customer,85107.0,7092.25,35.44714300821319,Low Risk,837.0,0,0,,0.0
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3,3,3,3989.0,0,3989.0,0.997,4274.0,68.0,0.545,0.0,0.00025237,0.99975,Existing Customer,32916.0,2743.0,0.0,Low Risk,665.0,0,0,,0.0
816261858,Attrited Customer,61,M,0,Graduate,Single,$40K - $60K,Blue,56,2,5,4,3984.0,2245,1739.0,0.612,1821.0,39.0,0.696,0.564,0.99798,0.00201684,Involuntary,57194.0,4766.166666666667,47.10284295555478,Medium Risk,659.0,0,0,,0.0
716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983.0,431,3552.0,0.887,3098.0,46.0,0.438,0.108,0.99576,0.00424232,Involuntary,33926.0,2827.1666666666665,15.244944880033016,Low Risk,498.0,1,3,2023-11-04 20:42:57.605418,3150.31
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981.0,0,3981.0,0.764,2134.0,42.0,0.355,0.0,0.99813,0.00187266,Voluntary,34102.0,2841.8333333333335,0.0,Low Risk,707.0,0,0,,0.0
797228883,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,40,3,3,0,3981.0,0,3981.0,0.626,14340.0,114.0,0.781,0.0,6.45e-05,0.99994,Existing Customer,51164.0,4263.666666666667,0.0,Low Risk,764.0,0,0,,0.0
778782858,Existing Customer,60,M,1,Graduate,Single,Less than $40K,Blue,48,5,3,3,3980.0,930,3050.0,0.72,4449.0,82.0,0.608,0.234,0.00028395,0.99972,Existing Customer,31778.0,2648.1666666666665,35.118635534017244,Low Risk,788.0,0,0,,0.0
790017858,Existing Customer,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979.0,1319,2660.0,0.85,4598.0,67.0,0.634,0.331,6.72e-05,0.99993,Existing Customer,44982.0,3748.5,35.187408296651995,Low Risk,839.0,0,0,,0.0
719995008,Existing Customer,44,F,4,Graduate,Married,Unknown,Blue,36,6,2,2,3979.0,780,3199.0,0.873,5024.0,69.0,0.769,0.196,0.00011937,0.99988,Existing Customer,,,,High Risk,826.0,0,0,,0.0
719163108,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,31,2,2,3,3977.0,1325,2652.0,0.769,4076.0,62.0,0.632,0.333,0.00019864,0.9998,Existing Customer,133164.0,11097.0,11.940164008290528,Low Risk,617.0,1,2,2021-05-07 20:42:57.605434,7576.35
819979458,Existing Customer,35,F,3,Doctorate,Married,Less than $40K,Blue,30,5,2,2,3976.0,1789,2187.0,0.931,4419.0,75.0,0.829,0.45,0.00017091,0.99983,Existing Customer,25564.0,2130.3333333333335,83.9774683148177,High Risk,788.0,0,0,,0.0
