CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
720782658,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,36,4,2,3,3591.0,1749,1842.0,0.733,5079.0,80.0,0.905,0.487,0.00020077,0.9998,Existing Customer,67178.0,5598.166666666667,31.242371014320163,Low Risk,578.0,1,3,2024-09-19 22:37:53.637470,9140.09,No,0,578.0,B,good,good,399.8
708971583,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,29,3,3,2,3590.0,1924,1666.0,0.573,1472.0,37.0,0.762,0.536,0.00018494,0.99982,Existing Customer,39290.0,3274.1666666666665,58.7630440315602,High Risk,760.0,0,0,,0.0,No,0,760.0,Aa,good,good,434.8
716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,3589.0,1808,1781.0,0.75,4262.0,70.0,0.667,0.504,0.00032656,0.99967,Existing Customer,32247.0,2687.25,67.2806772723044,High Risk,452.0,0,0,,0.0,No,0,452.0,Ca,good,good,411.6
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36,6,2,4,3586.0,1414,2172.0,0.745,2780.0,57.0,0.727,0.394,0.00031746,0.99968,Existing Customer,28513.0,2376.0833333333335,59.50969733104198,High Risk,691.0,0,0,,0.0,No,0,691.0,Baa,good,good,332.8
780118158,Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,2,4,3585.0,2420,1165.0,0.812,15656.0,124.0,0.746,0.675,0.00028024,0.99972,Existing Customer,39814.0,3317.8333333333335,72.9391671271412,High Risk,570.0,1,4,2021-05-26 22:37:53.637486,7365.49,No,0,570.0,B,good,good,534.0
781013958,Existing Customer,57,F,3,Unknown,Married,$40K - $60K,Blue,48,4,2,2,3585.0,1244,2341.0,0.507,1344.0,37.0,0.85,0.347,0.00012982,0.99987,Existing Customer,43971.0,3664.25,33.94964863205294,Low Risk,834.0,0,0,,0.0,No,0,834.0,Aaa,good,good,298.8
716494383,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41,3,2,2,3585.0,931,2654.0,0.62,4399.0,78.0,0.733,0.26,0.00011811,0.99988,Existing Customer,57783.0,4815.25,19.334406313275533,Low Risk,551.0,0,0,,0.0,No,0,551.0,B,good,good,236.20000000000002
779307558,Existing Customer,53,F,1,College,Unknown,$40K - $60K,Blue,35,4,3,3,3585.0,0,3585.0,0.782,4806.0,81.0,0.653,0.0,0.00027607,0.99972,Existing Customer,47010.0,3917.5,0.0,Low Risk,487.0,0,0,,0.0,No,0,487.0,Ca,good,good,50.0
714334383,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,6,2,0,3583.0,0,3583.0,1.088,1065.0,28.0,1.545,0.0,4.2e-05,0.99996,Existing Customer,64343.0,5361.916666666667,0.0,Low Risk,790.0,0,0,,0.0,No,0,790.0,Aa,good,good,50.0
779037408,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,19,2,3,3,3581.0,694,2887.0,0.673,14637.0,109.0,0.787,0.194,0.00027604,0.99972,Existing Customer,51141.0,4261.75,16.284390215287146,Low Risk,582.0,0,0,,0.0,Yes,1,432.0,Ca,bad,bad,188.8
757837458,Existing Customer,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578.0,663,2915.0,0.674,4065.0,79.0,0.646,0.185,0.00031746,0.99968,Existing Customer,,,,High Risk,651.0,0,0,,0.0,No,0,651.0,Baa,good,good,182.6
771544533,Attrited Customer,42,F,5,High School,Married,Unknown,Blue,30,3,1,4,3578.0,0,3578.0,0.759,1015.0,36.0,0.44,0.0,0.99374,0.00626,Involuntary,,,,High Risk,631.0,1,5,2024-12-06 22:37:53.637501,10070.03,No,0,631.0,Ba,bad,bad,50.0
712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861.0,15.0,1.5,0.527,0.99485,0.00515,Voluntary,107856.0,8988.0,20.961281708945258,Low Risk,795.0,0,0,,0.0,No,0,795.0,Aa,good,good,426.8
720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32,1,2,2,3575.0,0,3575.0,0.843,7672.0,66.0,0.737,0.0,0.99161,0.00839,Involuntary,57599.0,4799.916666666667,0.0,Low Risk,466.0,1,5,2023-06-01 22:37:53.637516,18053.88,Yes,1,316.0,C,bad,bad,50.0
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K,Blue,43,3,2,2,3573.0,0,3573.0,0.842,2562.0,36.0,0.44,0.0,0.99137,0.00863,Involuntary,36241.0,3020.0833333333335,0.0,Low Risk,468.0,1,1,2021-03-07 22:37:53.637532,19609.66,No,0,468.0,Ca,bad,bad,50.0
718515483,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,52,2,3,5,3570.0,2517,1053.0,0.69,3289.0,47.0,0.958,0.705,0.9987,0.00130267,Involuntary,35633.0,2969.4166666666665,84.76412314427638,High Risk,668.0,0,0,,0.0,No,0,668.0,Baa,bad,bad,553.4000000000001
720852108,Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,31,2,3,1,3569.0,1553,2016.0,0.798,16695.0,116.0,0.681,0.435,0.0001106,0.99989,Existing Customer,197088.0,16424.0,9.455674622503652,Low Risk,797.0,0,0,,0.0,No,0,797.0,Aa,good,good,360.6
716045508,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,3,3569.0,1054,2515.0,0.775,7963.0,85.0,0.574,0.295,0.00021042,0.99979,Existing Customer,30485.0,2540.4166666666665,41.48925701164507,Medium Risk,470.0,0,0,,0.0,No,0,470.0,Ca,good,good,260.8
708944958,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,4,3569.0,1030,2539.0,1.09,4612.0,75.0,0.923,0.289,0.00033577,0.99966,Existing Customer,75201.0,6266.75,16.435951649579128,Low Risk,691.0,0,0,,0.0,No,0,691.0,Baa,good,good,256.0
771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,0.706,4186.0,72.0,0.636,0.0,0.00010684,0.99989,Existing Customer,40823.0,3401.9166666666665,0.0,Low Risk,558.0,0,0,,0.0,No,0,558.0,B,good,good,50.0
715822008,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,14,4,2,2,3568.0,2175,1393.0,1.368,1913.0,35.0,0.667,0.61,0.00010386,0.9999,Existing Customer,25136.0,2094.6666666666665,103.83513685550605,High Risk,752.0,0,0,,0.0,Yes,1,602.0,Ba,bad,bad,485.0
812801958,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,50,5,3,4,3566.0,1401,2165.0,0.903,2425.0,54.0,0.8,0.393,0.00053237,0.99947,Existing Customer,34917.0,2909.75,48.14846636308962,Medium Risk,533.0,0,0,,0.0,No,0,533.0,Caa,good,good,330.2
720244983,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,28,4,1,1,3563.0,1707,1856.0,0.506,1482.0,42.0,0.312,0.479,3.79e-05,0.99996,Existing Customer,59294.0,4941.166666666667,34.54649711606571,Low Risk,532.0,0,0,,0.0,No,0,532.0,Caa,good,good,391.40000000000003
713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,1455.0,0.394,4490.0,90.0,0.667,0.592,9.72e-05,0.9999,Existing Customer,25532.0,2127.6666666666665,99.02866990443367,High Risk,740.0,0,0,,0.0,Yes,1,590.0,B,bad,bad,471.40000000000003
713431008,Existing Customer,46,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,0.753,4198.0,77.0,0.75,0.0,6.66e-05,0.99993,Existing Customer,,,,High Risk,518.0,0,0,,0.0,Yes,1,368.0,C,bad,bad,50.0
713482608,Existing Customer,47,M,4,College,Married,$40K - $60K,Blue,35,6,1,2,3560.0,751,2809.0,1.096,4060.0,79.0,0.975,0.211,5.62e-05,0.99994,Existing Customer,41938.0,3494.8333333333335,21.488864514282987,Low Risk,578.0,0,0,,0.0,No,0,578.0,B,good,good,200.20000000000002
716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,1,1,3559.0,0,3559.0,0.585,4498.0,94.0,0.649,0.0,3.42e-05,0.99997,Existing Customer,68934.0,5744.5,0.0,Low Risk,645.0,0,0,,0.0,No,0,645.0,Ba,good,good,50.0
780253533,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,49,5,3,0,3558.0,2318,1240.0,1.265,1631.0,31.0,0.824,0.651,6.26e-05,0.99994,Existing Customer,27351.0,2279.25,101.7001206537238,High Risk,589.0,0,0,,0.0,No,0,589.0,B,good,good,513.6
713396358,Existing Customer,32,F,1,Graduate,Single,Unknown,Blue,13,5,1,3,3558.0,816,2742.0,0.77,4878.0,71.0,0.578,0.229,8.7e-05,0.99991,Existing Customer,,,,High Risk,732.0,0,0,,0.0,No,0,732.0,A,good,good,213.20000000000002
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,33,3,1,2,3558.0,0,3558.0,0.57,4136.0,65.0,0.912,0.0,5.35e-05,0.99995,Existing Customer,112797.0,9399.75,0.0,Low Risk,761.0,0,0,,0.0,No,0,761.0,Aa,good,good,50.0
717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556.0,2517,1039.0,0.983,2279.0,56.0,0.6,0.708,0.00013562,0.99986,Existing Customer,70826.0,5902.166666666667,42.645356225115066,Medium Risk,683.0,0,0,,0.0,No,0,683.0,Baa,good,good,553.4000000000001
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0,2517,1039.0,0.651,2639.0,53.0,0.71,0.708,0.99733,0.00267072,Voluntary,32564.0,2713.6666666666665,92.75273307947427,High Risk,679.0,0,0,,0.0,No,0,679.0,Baa,good,good,553.4000000000001
798035358,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,40,3,2,2,3556.0,2172,1384.0,0.402,1221.0,41.0,0.708,0.611,0.00011604,0.99988,Existing Customer,23091.0,1924.25,112.8751461608419,High Risk,472.0,0,0,,0.0,No,0,472.0,Ca,good,good,484.40000000000003
708885558,Attrited Customer,56,F,1,High School,Single,Less than $40K,Blue,48,1,5,2,3556.0,0,3556.0,0.596,2220.0,45.0,0.731,0.0,0.99458,0.00542,Involuntary,38105.0,3175.4166666666665,0.0,Low Risk,519.0,0,0,,0.0,Yes,1,369.0,C,bad,bad,50.0
715942683,Existing Customer,32,F,3,Graduate,Single,Less than $40K,Blue,36,3,1,3,3555.0,0,3555.0,0.813,2346.0,71.0,0.651,0.0,9.61e-05,0.9999,Existing Customer,29881.0,2490.0833333333335,0.0,Low Risk,602.0,0,0,,0.0,No,0,602.0,Ba,good,good,50.0
779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,34,4,3,3,3554.0,1563,1991.0,0.893,3640.0,59.0,0.735,0.44,0.00031211,0.99969,Existing Customer,101457.0,8454.75,18.486649516543956,Low Risk,726.0,0,0,,0.0,No,0,726.0,A,good,good,362.6
720593583,Existing Customer,39,F,2,Doctorate,Divorced,Less than $40K,Blue,32,1,2,2,3554.0,747,2807.0,0.621,5152.0,90.0,0.765,0.21,0.00016471,0.99984,Existing Customer,38119.0,3176.5833333333335,23.51583199979013,Low Risk,510.0,0,0,,0.0,No,0,510.0,Caa,good,good,199.4
719742108,Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue,26,5,2,4,3554.0,0,3554.0,0.782,2372.0,44.0,0.63,0.0,0.99666,0.00334364,Involuntary,34937.0,2911.4166666666665,0.0,Low Risk,676.0,0,0,,0.0,No,0,676.0,Baa,good,good,50.0
712649058,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3554.0,0,3554.0,0.929,4121.0,82.0,0.783,0.0,0.00011703,0.99988,Existing Customer,35775.0,2981.25,0.0,Low Risk,768.0,0,0,,0.0,No,0,768.0,Aa,good,good,50.0
752199183,Existing Customer,51,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0,3553.0,0.844,4923.0,89.0,0.648,0.0,6.62e-05,0.99993,Existing Customer,,,,High Risk,827.0,0,0,,0.0,No,0,827.0,Aaa,good,good,50.0
715499808,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,4,3552.0,2517,1035.0,0.465,1342.0,26.0,1.0,0.709,0.00014907,0.99985,Existing Customer,22978.0,1914.8333333333333,131.44747149447298,High Risk,501.0,0,0,,0.0,No,0,501.0,Caa,good,good,553.4000000000001
720531633,Attrited Customer,55,F,1,Graduate,Unknown,Less than $40K,Blue,36,4,2,2,3552.0,2517,1035.0,0.865,2665.0,36.0,0.333,0.709,0.99073,0.00927,Involuntary,20436.0,1703.0,147.79800352319435,High Risk,569.0,1,2,2023-11-11 22:37:53.637551,19439.08,Yes,1,419.0,Ca,bad,bad,553.4000000000001
708295533,Existing Customer,65,F,0,Post-Graduate,Married,Less than $40K,Blue,56,5,3,2,3549.0,1880,1669.0,0.624,1215.0,22.0,0.571,0.53,0.00018162,0.99982,Existing Customer,33867.0,2822.25,66.61351758348835,High Risk,793.0,0,0,,0.0,No,0,793.0,Aa,good,good,426.0
709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0,0,3549.0,0.584,3921.0,63.0,0.8,0.0,7.32e-05,0.99993,Existing Customer,,,,High Risk,602.0,0,0,,0.0,No,0,602.0,Ba,good,good,50.0
708555633,Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,16,2,3,1,3548.0,2517,1031.0,0.818,15157.0,97.0,0.865,0.709,9.9e-05,0.9999,Existing Customer,28904.0,2408.6666666666665,104.49764738444507,High Risk,686.0,1,5,2022-11-10 22:37:53.637568,4979.06,No,0,686.0,Baa,good,good,553.4000000000001
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517,1030.0,0.805,2715.0,45.0,0.731,0.71,0.99871,0.00128895,Voluntary,26270.0,2189.1666666666665,114.97525694708794,High Risk,704.0,0,0,,0.0,No,0,704.0,A,good,good,553.4000000000001
719630358,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,1,3,2,3546.0,0,3546.0,0.791,2616.0,47.0,0.469,0.0,0.99458,0.00542,Involuntary,29832.0,2486.0,0.0,Low Risk,550.0,1,2,2021-04-18 22:37:53.637589,10189.46,No,0,550.0,B,good,good,50.0
801083133,Existing Customer,57,F,4,Uneducated,Single,Less than $40K,Blue,51,5,3,3,3545.0,1446,2099.0,0.638,3691.0,69.0,0.917,0.408,0.0003262,0.99967,Existing Customer,36567.0,3047.25,47.45262121585036,Medium Risk,760.0,0,0,,0.0,No,0,760.0,Aa,good,good,339.2
708082083,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,36,4,3,3,3544.0,1661,1883.0,0.831,15149.0,111.0,0.734,0.469,0.00030516,0.99969,Existing Customer,31229.0,2602.4166666666665,63.82529059528002,High Risk,751.0,0,0,,0.0,No,0,751.0,Aa,good,good,382.20000000000005
789760233,Existing Customer,29,M,0,Unknown,Divorced,$80K - $120K,Blue,14,6,3,3,3544.0,0,3544.0,0.718,2435.0,63.0,1.032,0.0,0.00028535,0.99971,Existing Customer,117614.0,9801.166666666666,0.0,Low Risk,481.0,1,3,2022-03-09 22:37:53.637609,5559.74,No,0,481.0,Ca,good,good,50.0
715503558,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3542.0,2417,1125.0,0.687,4127.0,71.0,0.479,0.682,0.00019311,0.99981,Existing Customer,27547.0,2295.5833333333335,105.28914219334229,High Risk,504.0,1,1,2022-10-01 22:37:53.637629,7675.66,No,0,504.0,Caa,good,good,533.4000000000001
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,1,3,3541.0,1444,2097.0,0.664,3410.0,69.0,0.683,0.408,9.88e-05,0.9999,Existing Customer,38504.0,3208.6666666666665,45.003116559318514,Medium Risk,801.0,0,0,,0.0,No,0,801.0,Aaa,good,good,338.8
717711108,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,2499.0,0.774,14511.0,123.0,0.708,0.294,0.00012982,0.99987,Existing Customer,30564.0,2547.0,40.91087553985081,Medium Risk,838.0,0,0,,0.0,No,0,838.0,Aaa,good,good,258.4
809290308,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540.0,1173,2367.0,1.106,1912.0,45.0,0.667,0.331,2.85e-05,0.99997,Existing Customer,37554.0,3129.5,37.48202588272887,Medium Risk,485.0,0,0,,0.0,No,0,485.0,Ca,good,good,284.6
714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321.0,28.0,0.75,0.24,6.82e-05,0.99993,Existing Customer,55954.0,4662.833333333333,18.207813561139506,Low Risk,559.0,1,3,2021-01-11 22:37:53.637652,1117.84,No,0,559.0,B,good,good,219.8
714069858,Existing Customer,53,M,3,Graduate,Married,$60K - $80K,Blue,36,4,3,2,3539.0,2517,1022.0,0.569,1677.0,45.0,0.5,0.711,0.00018665,0.99981,Existing Customer,75959.0,6329.916666666667,39.76355665556419,Medium Risk,626.0,0,0,,0.0,No,0,626.0,Ba,good,good,553.4000000000001
770721858,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,56,3,2,5,3539.0,2517,1022.0,0.346,1463.0,31.0,0.632,0.711,0.00053033,0.99947,Existing Customer,28619.0,2384.9166666666665,105.53827876585487,High Risk,811.0,0,0,,0.0,No,0,811.0,Aaa,good,good,553.4000000000001
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,2,3539.0,0,3539.0,0.781,1336.0,23.0,0.211,0.0,5.03e-05,0.99995,Existing Customer,51820.0,4318.333333333333,0.0,Low Risk,763.0,1,1,2021-07-11 22:37:53.637675,3631.72,No,0,763.0,Aa,good,good,50.0
796343058,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,43,4,1,2,3538.0,0,3538.0,0.481,1265.0,38.0,0.462,0.0,5.35e-05,0.99995,Existing Customer,20462.0,1705.1666666666667,0.0,Low Risk,744.0,0,0,,0.0,No,0,744.0,A,good,good,50.0
715196508,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,3,2,3538.0,0,3538.0,0.653,4123.0,74.0,0.762,0.0,0.00018665,0.99981,Existing Customer,48738.0,4061.5,0.0,Low Risk,785.0,1,1,2025-04-25 22:37:53.637693,8242.98,No,0,785.0,Aa,good,good,50.0
715041333,Existing Customer,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537.0,2517,1020.0,1.021,1605.0,43.0,0.344,0.712,0.0001391,0.99986,Existing Customer,71342.0,5945.166666666667,42.336912337753354,Medium Risk,546.0,1,2,2022-07-06 22:37:53.637717,7611.74,No,0,546.0,Caa,good,good,553.4000000000001
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537.0,0,3537.0,0.647,4101.0,80.0,0.702,0.0,0.00010183,0.9999,Existing Customer,27708.0,2309.0,0.0,Low Risk,818.0,0,0,,0.0,No,0,818.0,Aaa,good,good,50.0
813435108,Existing Customer,49,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,1,3537.0,0,3537.0,0.763,4726.0,78.0,0.814,0.0,6.44e-05,0.99994,Existing Customer,32185.0,2682.0833333333335,0.0,Low Risk,662.0,0,0,,0.0,Yes,1,512.0,Caa,bad,bad,50.0
812247033,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,5,2,3536.0,0,3536.0,0.542,3281.0,39.0,0.393,0.0,0.99536,0.00464271,Involuntary,31446.0,2620.5,0.0,Low Risk,483.0,0,0,,0.0,Yes,1,333.0,C,bad,bad,50.0
719039283,Existing Customer,32,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,3535.0,1964,1571.0,0.661,14080.0,85.0,0.809,0.556,0.00018475,0.99982,Existing Customer,58058.0,4838.166666666667,40.59388886975094,Medium Risk,766.0,0,0,,0.0,No,0,766.0,Aa,good,good,442.8
720001758,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,34,5,1,3,3534.0,1175,2359.0,0.737,13588.0,94.0,0.808,0.332,8.7e-05,0.99991,Existing Customer,35617.0,2968.0833333333335,39.58783726871999,Medium Risk,586.0,0,0,,0.0,No,0,586.0,B,good,good,285.0
716959833,Existing Customer,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3534.0,0.536,3973.0,66.0,0.784,0.0,0.00011811,0.99988,Existing Customer,126772.0,10564.333333333334,0.0,Low Risk,455.0,1,1,2023-10-22 22:37:53.637744,5937.23,No,0,455.0,Ca,good,good,50.0
779422458,Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,2,2,3,3533.0,1206,2327.0,0.859,16339.0,120.0,0.579,0.341,0.00019751,0.9998,Existing Customer,23811.0,1984.25,60.77863172483306,High Risk,558.0,0,0,,0.0,No,0,558.0,B,good,good,291.20000000000005
710335983,Existing Customer,57,F,0,High School,Divorced,Less than $40K,Blue,36,5,1,3,3532.0,869,2663.0,1.038,4297.0,64.0,0.778,0.246,7.73e-05,0.99992,Existing Customer,27054.0,2254.5,38.54513195830561,Medium Risk,484.0,0,0,,0.0,Yes,1,334.0,C,bad,bad,223.8
711557508,Existing Customer,51,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532.0,764,2768.0,0.681,4066.0,74.0,0.574,0.216,6.64e-05,0.99993,Existing Customer,66946.0,5578.833333333333,13.694619544110179,Low Risk,488.0,1,3,2023-09-13 22:37:53.637756,4991.04,Yes,1,338.0,C,bad,bad,202.8
818308533,Existing Customer,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162.0,56.0,0.6,0.0,8.34e-05,0.99992,Existing Customer,27217.0,2268.0833333333335,0.0,Low Risk,599.0,0,0,,0.0,No,0,599.0,B,good,good,50.0
709660233,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526.0,2429,1097.0,0.712,7775.0,63.0,0.909,0.689,0.99732,0.00267667,Involuntary,85828.0,7152.333333333333,33.96094514610617,Low Risk,533.0,0,0,,0.0,Yes,1,383.0,C,bad,bad,535.8
716723658,Existing Customer,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28,1,3,1,3525.0,1519,2006.0,0.685,13625.0,110.0,1.0,0.431,0.00012764,0.99987,Existing Customer,39917.0,3326.4166666666665,45.66475436530801,Medium Risk,567.0,1,3,2021-12-29 22:37:53.637767,15104.64,No,0,567.0,B,good,good,353.8
754480233,Existing Customer,50,M,2,Post-Graduate,Divorced,$40K - $60K,Blue,43,5,2,4,3525.0,0,3525.0,0.798,4742.0,62.0,0.824,0.0,0.00038424,0.99962,Existing Customer,47612.0,3967.6666666666665,0.0,Low Risk,710.0,0,0,,0.0,No,0,710.0,A,good,good,50.0
714262533,Existing Customer,28,F,0,Unknown,Married,Unknown,Blue,36,3,4,2,3524.0,1306,2218.0,0.8,4252.0,78.0,0.814,0.371,0.00020504,0.99979,Existing Customer,,,,High Risk,536.0,0,0,,0.0,No,0,536.0,Caa,good,good,311.2
718042383,Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3,3,3523.0,1379,2144.0,0.71,15108.0,118.0,0.71,0.391,0.00029196,0.99971,Existing Customer,42936.0,3578.0,38.54108440469536,Medium Risk,525.0,0,0,,0.0,No,0,525.0,Caa,good,good,325.8
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,4,3523.0,0,3523.0,0.973,3174.0,44.0,0.222,0.0,0.99706,0.00294141,Voluntary,30237.0,2519.75,0.0,Low Risk,685.0,1,3,2022-06-24 22:37:53.637777,6243.72,No,0,685.0,Baa,good,good,50.0
736552308,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,41,3,1,3,3521.0,672,2849.0,0.655,3291.0,65.0,0.757,0.191,9.72e-05,0.9999,Existing Customer,34946.0,2912.1666666666665,23.075602357923657,Low Risk,762.0,0,0,,0.0,No,0,762.0,Aa,good,good,184.4
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630.0,78.0,0.696,0.611,0.00030516,0.99969,Existing Customer,33190.0,2765.8333333333335,77.69810183790298,High Risk,832.0,0,0,,0.0,No,0,832.0,Aaa,good,good,479.8
715318008,Existing Customer,55,F,1,College,Single,Less than $40K,Blue,36,4,2,1,3520.0,1914,1606.0,0.51,1407.0,43.0,0.483,0.544,6.26e-05,0.99994,Existing Customer,30701.0,2558.4166666666665,74.81189537800073,High Risk,663.0,0,0,,0.0,No,0,663.0,Baa,good,good,432.8
780942633,Existing Customer,49,M,4,High School,Married,Unknown,Blue,32,2,1,3,3519.0,1336,2183.0,0.506,3552.0,68.0,0.619,0.38,9.44e-05,0.99991,Existing Customer,,,,High Risk,734.0,0,0,,0.0,No,0,734.0,A,good,good,317.2
716797758,Existing Customer,53,F,2,Unknown,Married,Less than $40K,Blue,44,3,2,4,3519.0,0,3519.0,0.548,1670.0,33.0,0.65,0.0,0.00035894,0.99964,Existing Customer,30226.0,2518.8333333333335,0.0,Low Risk,688.0,1,2,2025-05-11 22:37:53.637787,14277.6,No,0,688.0,Baa,good,good,50.0
720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518.0,2035,1483.0,0.567,4034.0,82.0,0.673,0.578,0.00011382,0.99989,Existing Customer,34023.0,2835.25,71.77497575169738,High Risk,614.0,0,0,,0.0,No,0,614.0,Ba,good,good,457.0
758317233,Existing Customer,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518.0,1575,1943.0,0.625,2121.0,60.0,0.579,0.448,0.00018334,0.99982,Existing Customer,,,,High Risk,536.0,0,0,,0.0,No,0,536.0,Caa,good,good,365.0
771556308,Existing Customer,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517.0,1195,2322.0,0.556,2255.0,48.0,0.5,0.34,0.00043049,0.99957,Existing Customer,24484.0,2040.3333333333333,58.56886129717367,High Risk,590.0,0,0,,0.0,No,0,590.0,B,good,good,289.0
714634983,Attrited Customer,44,F,1,Unknown,Single,Unknown,Blue,36,3,3,3,3517.0,0,3517.0,0.634,2403.0,48.0,0.548,0.0,0.99681,0.00319278,Involuntary,,,,High Risk,602.0,0,0,,0.0,Yes,1,452.0,Ca,bad,bad,50.0
