CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,Income_Category_Inferred,Income_Category_Complete,Risk_Level
708174708,Existing Customer,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535.0,1276,4259.0,0.636,1764.0,38.0,0.9,0.231,0.00034248,0.99966,,59586.0,4965.5,25.69731144899809,Low Risk,738.0,0,0,,0.0,No,0,738.0,A,good,good,$40K - $60K,$40K - $60K,Low Risk
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5,3,2,5530.0,2034,3496.0,0.647,4836.0,68.0,0.744,0.368,0.00015005,0.99985,,40463.0,3371.9166666666665,60.321775449175796,High Risk,486.0,0,0,,0.0,No,0,486.0,Ca,good,good,$40K - $60K,$40K - $60K,High Risk
712505658,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,41,3,1,3,5530.0,1999,3531.0,1.018,1766.0,45.0,0.667,0.361,0.00010679,0.99989,,34064.0,2838.6666666666665,70.42038515735088,High Risk,644.0,1,5,2022-02-20 15:46:09.463449,14448.44,No,0,644.0,Ba,good,good,$40K - $60K,Less than $40K,High Risk
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270.0,78.0,1.0,0.223,0.00015435,0.99985,,47919.0,3993.25,30.877105114881363,Low Risk,523.0,0,0,,0.0,No,0,523.0,Caa,good,good,$40K - $60K,$40K - $60K,Low Risk
708253458,Existing Customer,59,F,1,Unknown,Single,,Blue,48,4,2,3,5528.0,1823,3705.0,0.731,4857.0,81.0,0.723,0.33,0.00019751,0.9998,,48904.0,4075.3333333333335,44.73253721576967,Medium Risk,787.0,0,0,,0.0,No,0,787.0,Aa,good,good,$40K - $60K,$40K - $60K,Medium Risk
709178733,Attrited Customer,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,2281.0,37.0,0.48,0.203,0.99558,0.00441892,Involuntary,50072.0,4172.666666666667,26.84134845822016,Low Risk,700.0,0,0,,0.0,Yes,1,550.0,B,bad,bad,$40K - $60K,$40K - $60K,Low Risk
717128283,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,2,5525.0,2409,3116.0,0.929,2305.0,33.0,0.941,0.436,0.00011482,0.99989,,33429.0,2785.75,86.47581441263573,High Risk,528.0,0,0,,0.0,No,0,528.0,Caa,good,good,$40K - $60K,Less than $40K,High Risk
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,31,3,1,3,5523.0,2517,3006.0,0.72,4170.0,80.0,0.739,0.456,9.35e-05,0.99991,,20000.0,1666.6666666666667,151.02,High Risk,689.0,0,0,,0.0,No,0,689.0,Baa,good,good,$40K - $60K,Less than $40K,High Risk
719799033,Existing Customer,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2,1,2,5520.0,2448,3072.0,0.862,14330.0,116.0,0.681,0.443,6.08e-05,0.99994,,112357.0,9363.083333333334,26.145233496800373,Low Risk,487.0,0,0,,0.0,No,0,487.0,Ca,good,good,$40K - $60K,$80K - $120K,Low Risk
717287883,Existing Customer,57,M,3,Graduate,Married,$80K - $120K,Blue,46,6,2,3,5516.0,2517,2999.0,0.473,1532.0,24.0,0.5,0.456,0.00019864,0.9998,,106141.0,8845.083333333334,28.456487125615926,Low Risk,569.0,0,0,,0.0,No,0,569.0,B,good,good,$40K - $60K,$80K - $120K,Low Risk
796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512.0,1124,4388.0,1.391,1975.0,49.0,1.579,0.204,0.00016966,0.99983,,30248.0,2520.6666666666665,44.5913779423433,Medium Risk,609.0,0,0,,0.0,No,0,609.0,Ba,good,good,$40K - $60K,Less than $40K,Low Risk
770985633,Existing Customer,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980.0,42.0,0.68,0.368,6.05e-05,0.99994,,59635.0,4969.583333333333,40.788127777311985,Medium Risk,431.0,1,2,2022-04-30 15:46:09.463480,5913.34,No,0,431.0,Ca,good,good,$40K - $60K,$40K - $60K,Medium Risk
719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0,1604,3906.0,0.551,1995.0,53.0,0.262,0.291,0.00010387,0.9999,,63386.0,5282.166666666667,30.36632694916858,Low Risk,850.0,0,0,,0.0,No,0,850.0,Aaa,good,good,$40K - $60K,$60K - $80K,Low Risk
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508.0,0,5508.0,0.89,7507.0,78.0,0.733,0.0,0.99671,0.00329379,Involuntary,50382.0,4198.5,0.0,Low Risk,605.0,0,0,,0.0,Yes,1,455.0,Ca,bad,bad,$40K - $60K,$40K - $60K,Low Risk
708924783,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,1,0,5506.0,2129,3377.0,0.705,4024.0,62.0,0.55,0.387,2.11e-05,0.99998,,118643.0,9886.916666666666,21.533508087287075,Low Risk,371.0,0,0,,0.0,No,0,371.0,C,good,good,$40K - $60K,$80K - $120K,Low Risk
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505.0,2517,2988.0,0.729,2272.0,42.0,0.448,0.457,0.99683,0.00317458,Involuntary,34518.0,2876.5,87.50217277941942,High Risk,327.0,1,5,2020-08-19 15:46:09.463506,2347.41,No,0,327.0,C,bad,bad,$40K - $60K,Less than $40K,High Risk
778176108,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,2,5504.0,1412,4092.0,0.722,1290.0,38.0,0.462,0.257,9.5e-05,0.99991,,61808.0,5150.666666666667,27.413926999741133,Low Risk,486.0,0,0,,0.0,No,0,486.0,Ca,good,good,$40K - $60K,$60K - $80K,Low Risk
718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,2,5504.0,0,5504.0,0.62,1364.0,32.0,0.684,0.0,5.94e-05,0.99994,,70777.0,5898.083333333333,0.0,Low Risk,785.0,0,0,,0.0,No,0,785.0,Aa,good,good,$40K - $60K,$60K - $80K,Low Risk
789382758,Attrited Customer,54,M,3,Graduate,Single,$40K - $60K,Blue,44,6,3,3,5501.0,0,5501.0,0.519,2050.0,51.0,0.821,0.0,0.99683,0.00317458,Voluntary,41965.0,3497.0833333333335,0.0,Low Risk,557.0,0,0,,0.0,No,0,557.0,B,good,good,$40K - $60K,$40K - $60K,Low Risk
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,5500.0,442,5058.0,0.609,7720.0,67.0,0.558,0.08,0.99939,0.00061414,Involuntary,61937.0,5161.416666666667,8.563540371667985,Low Risk,559.0,0,0,,0.0,Yes,1,409.0,Ca,bad,bad,$40K - $60K,$60K - $80K,Low Risk
708387933,Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,2,1,2,5500.0,0,5500.0,0.675,14357.0,110.0,0.618,0.0,6.48e-05,0.99994,,21276.0,1773.0,0.0,Low Risk,490.0,0,0,,0.0,No,0,490.0,Ca,good,good,$40K - $60K,Less than $40K,Low Risk
719941533,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,20,3,1,4,5497.0,1735,3762.0,0.664,16266.0,124.0,0.771,0.316,0.00014834,0.99985,,20294.0,1691.1666666666667,102.59189908347295,High Risk,721.0,0,0,,0.0,No,0,721.0,A,good,good,$40K - $60K,Less than $40K,High Risk
716207508,Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,5,2,4,5497.0,1517,3980.0,0.624,1981.0,38.0,0.357,0.276,0.00032942,0.99967,,71254.0,5937.833333333333,25.548039408313922,Low Risk,419.0,1,2,2021-09-02 15:46:09.463529,17556.75,No,0,419.0,Ca,good,good,$40K - $60K,$60K - $80K,Low Risk
716098683,Existing Customer,46,F,5,Graduate,Unknown,,Blue,36,2,3,1,5496.0,1816,3680.0,0.678,7985.0,93.0,0.603,0.33,0.00011199,0.99989,,57312.0,4776.0,38.02345058626466,Medium Risk,519.0,0,0,,0.0,No,0,519.0,Caa,good,good,$40K - $60K,$40K - $60K,Medium Risk
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496.0,0,5496.0,0.548,1913.0,34.0,0.308,0.0,0.99939,0.00061414,Involuntary,58949.0,4912.416666666667,0.0,Low Risk,321.0,0,0,,0.0,No,0,321.0,C,good,good,$40K - $60K,$40K - $60K,Low Risk
708670608,Existing Customer,48,F,5,Uneducated,Married,,Blue,36,4,2,3,5495.0,2200,3295.0,0.696,5125.0,85.0,0.771,0.4,0.00020321,0.9998,,42377.0,3531.4166666666665,62.29794463978101,High Risk,352.0,0,0,,0.0,No,0,352.0,C,good,good,$40K - $60K,$40K - $60K,High Risk
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30,3,1,0,5494.0,2142,3352.0,1.014,8328.0,78.0,0.733,0.39,2.03e-05,0.99998,,24310.0,2025.8333333333333,105.73426573426575,High Risk,750.0,0,0,,0.0,No,0,750.0,Aa,good,good,$40K - $60K,Less than $40K,High Risk
794818833,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,5494.0,2078,3416.0,0.79,2661.0,58.0,0.871,0.378,5.32e-05,0.99995,,28866.0,2405.5,86.3853668675951,High Risk,711.0,0,0,,0.0,No,0,711.0,A,good,good,$40K - $60K,Less than $40K,High Risk
788937933,Existing Customer,39,F,3,Graduate,Divorced,Less than $40K,Blue,25,3,1,1,5494.0,1356,4138.0,0.463,3566.0,81.0,0.884,0.247,3.45e-05,0.99997,,35560.0,2963.3333333333335,45.75928008998875,Medium Risk,536.0,0,0,,0.0,No,0,536.0,Caa,good,good,$40K - $60K,Less than $40K,High Risk
711412533,Attrited Customer,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492.0,1573,3919.0,0.636,2416.0,45.0,0.667,0.286,0.99889,0.00110835,Involuntary,37894.0,3157.8333333333335,49.812635245685335,High Risk,674.0,1,5,2020-12-14 15:46:09.463549,6202.44,No,0,674.0,Baa,good,good,$40K - $60K,Less than $40K,High Risk
766946058,Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4,6,4,5489.0,1665,3824.0,0.742,4010.0,75.0,0.786,0.303,0.00044776,0.99955,,49501.0,4125.083333333333,40.36282095311206,Medium Risk,705.0,0,0,,0.0,No,0,705.0,A,good,good,$40K - $60K,$40K - $60K,Medium Risk
710496708,Existing Customer,41,M,2,College,Single,$120K +,Blue,32,6,3,2,5489.0,1513,3976.0,0.87,4085.0,65.0,0.548,0.276,0.00017488,0.99983,,152960.0,12746.666666666666,11.869769874476987,Low Risk,721.0,0,0,,0.0,No,0,721.0,A,good,good,$40K - $60K,$120K +,Low Risk
717358158,Existing Customer,46,M,3,Uneducated,Single,$60K - $80K,Blue,36,5,1,2,5489.0,1189,4300.0,0.95,3215.0,64.0,0.882,0.217,5.88e-05,0.99994,,75166.0,6263.833333333333,18.981986536465957,Low Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,$40K - $60K,$60K - $80K,Low Risk
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,3,1,4,5486.0,685,4801.0,0.879,2965.0,70.0,0.556,0.125,0.00016112,0.99984,,22580.0,1881.6666666666667,36.403897254207266,Medium Risk,371.0,1,4,2022-10-28 15:46:09.463566,7234.63,No,0,371.0,C,good,good,$40K - $60K,Less than $40K,Low Risk
709334658,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,26,4,2,5,5484.0,2517,2967.0,0.489,2025.0,51.0,0.378,0.459,0.00058091,0.99942,,28923.0,2410.25,104.42900114096048,High Risk,484.0,0,0,,0.0,No,0,484.0,Ca,good,good,$40K - $60K,Less than $40K,High Risk
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483.0,535,4948.0,0.681,2051.0,49.0,0.633,0.098,0.00029408,0.99971,,32728.0,2727.3333333333335,19.616230750427768,Low Risk,305.0,0,0,,0.0,No,0,305.0,C,good,good,$40K - $60K,Less than $40K,Low Risk
718338708,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,38,5,2,2,5481.0,0,5481.0,0.784,3380.0,73.0,0.78,0.0,0.00010684,0.99989,,45828.0,3819.0,0.0,Low Risk,505.0,0,0,,0.0,Yes,1,355.0,C,bad,bad,$40K - $60K,$40K - $60K,Low Risk
773356008,Existing Customer,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960.0,86.0,0.458,0.219,0.00035594,0.99964,,75850.0,6320.833333333333,18.98483849703362,Low Risk,843.0,0,0,,0.0,No,0,843.0,Aaa,good,good,$40K - $60K,$60K - $80K,Low Risk
780079833,Existing Customer,43,M,3,Graduate,Divorced,$60K - $80K,Blue,28,3,3,4,5479.0,1183,4296.0,0.596,14728.0,126.0,0.909,0.216,0.00053543,0.99946,,64706.0,5392.166666666667,21.939232837758478,Low Risk,686.0,0,0,,0.0,Yes,1,536.0,Caa,bad,bad,$40K - $60K,$60K - $80K,Low Risk
802087683,Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,6,2,3,5478.0,1491,3987.0,1.304,2456.0,55.0,0.571,0.272,0.0001933,0.99981,,63413.0,5284.416666666667,28.215034772049897,Low Risk,375.0,1,4,2024-05-30 15:46:09.463582,6817.79,No,0,375.0,C,good,good,$40K - $60K,$60K - $80K,Low Risk
808796208,Existing Customer,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517,2959.0,0.967,1532.0,44.0,0.692,0.46,0.00019771,0.9998,,48623.0,4051.9166666666665,62.11875038561998,High Risk,476.0,0,0,,0.0,No,0,476.0,Ca,good,good,$40K - $60K,$40K - $60K,High Risk
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472.0,788,4684.0,0.526,705.0,14.0,0.273,0.144,0.99156,0.00844,Voluntary,44423.0,3701.9166666666665,21.28627062557684,Low Risk,785.0,0,0,,0.0,No,0,785.0,Aa,good,good,$40K - $60K,$40K - $60K,Low Risk
720837708,Existing Customer,42,F,3,College,Unknown,Less than $40K,Blue,28,1,2,3,5471.0,2517,2954.0,0.493,5103.0,94.0,0.679,0.46,0.00019313,0.99981,,33691.0,2807.5833333333335,89.65005491080703,High Risk,648.0,0,0,,0.0,No,0,648.0,Ba,good,good,$40K - $60K,Less than $40K,High Risk
719320833,Existing Customer,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,2,5471.0,2056,3415.0,0.465,1992.0,46.0,0.704,0.376,0.00021165,0.99979,,65698.0,5474.833333333333,37.55365460135773,Medium Risk,554.0,0,0,,0.0,No,0,554.0,B,good,good,$40K - $60K,$60K - $80K,Medium Risk
721537683,Existing Customer,50,F,3,Post-Graduate,Married,,Blue,41,3,3,3,5471.0,1342,4129.0,0.577,4002.0,67.0,0.763,0.245,0.00036935,0.99963,,48178.0,4014.8333333333335,33.426045082817886,Low Risk,607.0,1,5,2023-11-02 15:46:09.463598,4405.76,No,0,607.0,Ba,good,good,$40K - $60K,$40K - $60K,Medium Risk
758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466.0,0,5466.0,0.587,4435.0,79.0,0.881,0.0,0.00018494,0.99982,,102031.0,8502.583333333334,0.0,Low Risk,644.0,1,5,2024-01-30 15:46:09.463615,8972.82,No,0,644.0,Ba,good,good,$40K - $60K,$80K - $120K,Low Risk
721107258,Existing Customer,45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,2,2,5465.0,1967,3498.0,0.644,14192.0,115.0,0.667,0.36,0.00012916,0.99987,,38573.0,3214.4166666666665,61.19306250486092,High Risk,426.0,0,0,,0.0,No,0,426.0,Ca,good,good,$40K - $60K,Less than $40K,High Risk
708765933,Existing Customer,46,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,5464.0,887,4577.0,0.554,4866.0,81.0,0.62,0.162,0.00013393,0.99987,,75120.0,6260.0,14.169329073482428,Low Risk,586.0,0,0,,0.0,No,0,586.0,B,good,good,$40K - $60K,$60K - $80K,Low Risk
715187733,Existing Customer,26,F,1,Unknown,Single,,Blue,15,3,4,3,5464.0,0,5464.0,0.7,2473.0,46.0,0.484,0.0,0.00037718,0.99962,,42165.0,3513.75,0.0,Low Risk,786.0,0,0,,0.0,No,0,786.0,Aa,good,good,$40K - $60K,$40K - $60K,Low Risk
710749458,Existing Customer,64,F,0,Doctorate,Married,Less than $40K,Blue,53,4,1,3,5462.0,1864,3598.0,0.67,1523.0,35.0,0.667,0.341,0.00011504,0.99988,,32137.0,2678.0833333333335,69.60201636742694,High Risk,682.0,0,0,,0.0,Yes,1,532.0,Caa,bad,bad,$40K - $60K,Less than $40K,High Risk
720141408,Attrited Customer,49,F,2,Graduate,Single,Less than $40K,Blue,31,5,1,2,5456.0,951,4505.0,0.737,1096.0,27.0,0.588,0.174,0.98217,0.01783,Involuntary,30215.0,2517.9166666666665,37.769319874234654,Medium Risk,400.0,0,0,,0.0,No,0,400.0,Ca,bad,bad,Less than $40K,Less than $40K,Low Risk
719048133,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,42,6,3,0,5456.0,0,5456.0,0.337,3470.0,65.0,0.625,0.0,6.82e-05,0.99993,,27490.0,2290.8333333333335,0.0,Low Risk,705.0,0,0,,0.0,No,0,705.0,A,good,good,Less than $40K,Less than $40K,Low Risk
714241083,Existing Customer,49,F,1,Graduate,Married,,Blue,39,1,1,3,5455.0,2091,3364.0,0.748,4349.0,58.0,0.812,0.383,8.7e-05,0.99991,,31337.0,2611.4166666666665,80.07148099690463,High Risk,687.0,0,0,,0.0,No,0,687.0,Baa,good,good,Less than $40K,Less than $40K,High Risk
718739508,Existing Customer,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455.0,1217,4238.0,0.66,3863.0,67.0,0.811,0.223,0.00037057,0.99963,,36798.0,3066.5,39.68693950758194,Medium Risk,824.0,0,0,,0.0,No,0,824.0,Aaa,good,good,Less than $40K,Less than $40K,Medium Risk
713412558,Existing Customer,39,F,4,Post-Graduate,Married,Less than $40K,Blue,22,3,3,1,5454.0,1108,4346.0,1.021,2674.0,67.0,0.675,0.203,0.00013386,0.99987,,22555.0,1879.5833333333333,58.949235202837514,High Risk,575.0,0,0,,0.0,No,0,575.0,B,good,good,Less than $40K,Less than $40K,High Risk
789611283,Existing Customer,44,M,4,Graduate,Married,$40K - $60K,Blue,38,5,2,3,5452.0,2091,3361.0,0.813,1347.0,30.0,0.5,0.384,0.00020077,0.9998,,40692.0,3391.0,61.66322618696549,High Risk,799.0,0,0,,0.0,No,0,799.0,Aa,good,good,Less than $40K,$40K - $60K,Medium Risk
808981608,Existing Customer,50,F,2,Uneducated,Married,Less than $40K,Blue,45,4,1,0,5452.0,540,4912.0,0.539,4220.0,66.0,0.737,0.099,2.09e-05,0.99998,,23133.0,1927.75,28.01193100765141,Low Risk,636.0,1,2,2024-07-31 15:46:09.463631,8851.71,No,0,636.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
714907908,Existing Customer,51,F,0,High School,Married,$40K - $60K,Blue,40,6,2,2,5450.0,1674,3776.0,0.588,3722.0,77.0,0.711,0.307,9.5e-05,0.99991,,42253.0,3521.0833333333335,47.54218635363169,Medium Risk,780.0,1,2,2022-03-24 15:46:09.463647,8470.66,No,0,780.0,Aa,good,good,Less than $40K,$40K - $60K,Medium Risk
789291633,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,51,3,2,0,5450.0,967,4483.0,0.701,1526.0,45.0,0.8,0.177,3.6e-05,0.99996,,71790.0,5982.5,16.163811115754285,Low Risk,572.0,0,0,,0.0,No,0,572.0,B,good,good,Less than $40K,$60K - $80K,Low Risk
711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836.0,18.0,0.385,0.299,0.997,0.00299743,Involuntary,99687.0,8307.25,19.597339673177043,Low Risk,338.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,Less than $40K,$80K - $120K,Low Risk
719239158,Existing Customer,48,M,3,High School,Married,$60K - $80K,Blue,39,4,3,2,5448.0,0,5448.0,0.549,3912.0,72.0,0.565,0.0,0.00018145,0.99982,,60995.0,5082.916666666667,0.0,Low Risk,357.0,0,0,,0.0,No,0,357.0,C,good,good,Less than $40K,$60K - $80K,Low Risk
771730758,Existing Customer,51,F,1,High School,Single,,Blue,39,4,3,2,5448.0,0,5448.0,1.011,4443.0,75.0,1.083,0.0,0.00016413,0.99984,,24834.0,2069.5,0.0,Low Risk,627.0,0,0,,0.0,No,0,627.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
768364233,Existing Customer,59,M,1,High School,Married,$40K - $60K,Blue,53,6,2,5,5446.0,1885,3561.0,0.643,1505.0,33.0,0.32,0.346,0.00051556,0.99948,,55947.0,4662.25,40.43112231218832,Medium Risk,408.0,0,0,,0.0,No,0,408.0,Ca,good,good,Less than $40K,$40K - $60K,Medium Risk
717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444.0,2499,2945.0,0.468,4509.0,80.0,0.667,0.459,0.00016966,0.99983,,64764.0,5397.0,46.30350194552529,Medium Risk,578.0,1,2,2023-03-30 15:46:09.463663,18367.81,No,0,578.0,B,good,good,Less than $40K,$60K - $80K,Medium Risk
771922008,Existing Customer,57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889,3554.0,0.421,4416.0,64.0,0.6,0.347,0.00012511,0.99987,,32271.0,2689.25,70.24263270428558,High Risk,627.0,0,0,,0.0,No,0,627.0,Ba,good,good,Less than $40K,Less than $40K,High Risk
709310433,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,2,2,5441.0,812,4629.0,0.534,4480.0,76.0,0.551,0.149,0.00010736,0.99989,,31928.0,2660.6666666666665,30.51866700075169,Low Risk,614.0,0,0,,0.0,No,0,614.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
714514983,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Blue,35,3,6,4,5438.0,2214,3224.0,0.668,5029.0,75.0,0.562,0.407,0.00042056,0.99958,,32177.0,2681.4166666666665,82.56829412313144,High Risk,773.0,0,0,,0.0,No,0,773.0,Aa,good,good,Less than $40K,Less than $40K,High Risk
711348033,Existing Customer,50,M,2,Graduate,Married,$40K - $60K,Blue,40,4,3,2,5435.0,1243,4192.0,0.749,16202.0,117.0,0.671,0.229,0.00017987,0.99982,,49684.0,4140.333333333333,30.02173738024314,Low Risk,410.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,Less than $40K,$40K - $60K,Low Risk
713120433,Existing Customer,55,F,2,High School,Married,$40K - $60K,Blue,42,2,2,3,5431.0,2007,3424.0,0.661,4569.0,82.0,0.608,0.37,0.0001861,0.99981,,55126.0,4593.833333333333,43.68900337408845,Medium Risk,528.0,0,0,,0.0,No,0,528.0,Caa,good,good,Less than $40K,$40K - $60K,High Risk
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36,6,1,1,5427.0,2177,3250.0,0.824,4328.0,73.0,0.622,0.401,3.91e-05,0.99996,,66019.0,5501.583333333333,39.57042669534528,Medium Risk,796.0,0,0,,0.0,No,0,796.0,Aa,good,good,Less than $40K,$60K - $80K,Medium Risk
721250358,Existing Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,36,3,1,3,5426.0,1478,3948.0,0.664,1266.0,22.0,0.571,0.272,0.00010183,0.9999,,51431.0,4285.916666666667,34.48503820652913,Low Risk,455.0,0,0,,0.0,No,0,455.0,Ca,good,good,Less than $40K,$40K - $60K,Medium Risk
778511733,Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5424.0,1812,3612.0,0.513,1634.0,44.0,0.76,0.334,0.00018146,0.99982,,58749.0,4895.75,37.011693816064955,Medium Risk,772.0,0,0,,0.0,No,0,772.0,Aa,good,good,Less than $40K,$40K - $60K,Medium Risk
709077933,Existing Customer,26,F,0,High School,Married,Less than $40K,Blue,18,5,3,2,5422.0,682,4740.0,0.892,4460.0,62.0,0.676,0.126,0.00015005,0.99985,,22436.0,1869.6666666666667,36.47709039044393,Medium Risk,571.0,0,0,,0.0,No,0,571.0,B,good,good,Less than $40K,Less than $40K,Low Risk
720964683,Existing Customer,60,M,0,High School,Single,$40K - $60K,Blue,36,5,3,2,5420.0,0,5420.0,0.81,3477.0,60.0,0.622,0.0,0.00015005,0.99985,,43324.0,3610.3333333333335,0.0,Low Risk,301.0,1,3,2023-01-12 15:46:09.463678,7125.16,No,0,301.0,C,good,good,Less than $40K,$40K - $60K,Low Risk
713438358,Existing Customer,41,F,4,Graduate,Married,,Blue,30,3,1,2,5417.0,1904,3513.0,0.496,1768.0,56.0,0.556,0.351,5.78e-05,0.99994,,21466.0,1788.8333333333333,106.43808813938323,High Risk,810.0,0,0,,0.0,No,0,810.0,Aaa,good,good,Less than $40K,Less than $40K,High Risk
712440483,Existing Customer,54,F,2,Uneducated,Married,Less than $40K,Blue,44,3,1,3,5413.0,1836,3577.0,0.766,1164.0,43.0,0.593,0.339,9.52e-05,0.9999,,26386.0,2198.8333333333335,83.49882513454105,High Risk,585.0,1,5,2024-07-14 15:46:09.463694,1092.39,No,0,585.0,B,good,good,Less than $40K,Less than $40K,High Risk
716506083,Attrited Customer,44,F,1,High School,Married,Less than $40K,Blue,36,5,3,4,5409.0,0,5409.0,0.819,10291.0,60.0,0.818,0.0,0.99788,0.00211827,Involuntary,34416.0,2868.0,0.0,Low Risk,589.0,0,0,,0.0,Yes,1,439.0,Ca,bad,bad,Less than $40K,Less than $40K,Low Risk
711173058,Existing Customer,56,F,2,Unknown,Married,,Blue,45,4,3,0,5406.0,1782,3624.0,0.976,1407.0,29.0,0.812,0.33,7.29e-05,0.99993,,28004.0,2333.6666666666665,76.3605199257249,High Risk,312.0,1,5,2024-06-23 15:46:09.463709,3979.52,No,0,312.0,C,good,good,Less than $40K,Less than $40K,High Risk
770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,Blue,23,5,2,4,5403.0,1854,3549.0,0.712,4382.0,74.0,0.542,0.343,0.00028024,0.99972,,33918.0,2826.5,65.59349018220414,High Risk,797.0,0,0,,0.0,No,0,797.0,Aa,good,good,Less than $40K,Less than $40K,High Risk
720682308,Existing Customer,59,F,0,Uneducated,Single,,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770.0,83.0,0.596,0.165,0.00013944,0.99986,,36622.0,3051.8333333333335,29.228332696193544,Low Risk,537.0,0,0,,0.0,No,0,537.0,Caa,good,good,Less than $40K,Less than $40K,Medium Risk
